PATH_SEG_VERSION_ID;TRACK_ID;SETR_ORDER
1617011;13523;11
1617011;13685;1
1617011;13686;2
1617011;13687;3
1617011;17543;12
1617011;19100;7
1617011;19101;8
1617011;21581;9
1617011;21582;10
1617013;11950;4
1617013;12140;5
1617013;12535;0
1617013;12536;1
1617013;14748;2
1617013;14749;3
1617015;13106;2
1617015;13107;3
1617015;13108;4
1617015;13109;5
1617015;13110;6
1617015;13111;7
1617015;17970;1
1617015;18126;0
1617017;13079;8
1617017;13080;9
1617017;13081;10
1617017;13082;11
1617017;13083;14
1617017;13494;2
1617017;13495;3
1617017;13721;12
1617017;13722;13
1617017;16994;0
1617017;16995;1
1617017;19098;6
1617017;19099;7
1617017;21585;4
1617017;21586;5
1617019;13734;8
1617019;13735;9
1617019;14757;6
1617019;14788;7
1617019;20494;4
1617019;20495;5
1617019;20666;0
1617019;20667;1
1617019;20668;2
1617019;20669;3
1617021;13070;7
1617021;13071;8
1617021;13072;9
1617021;13073;10
1617021;19816;4
1617021;21061;5
1617021;21062;6
1617021;21181;2
1617021;21182;3
1617021;21213;0
1617021;21214;1
1617023;19483;3
1617023;19484;4
1617023;19638;1
1617023;19639;0
1617023;19761;2
1617025;17922;4
1617025;19485;0
1617025;19486;1
1617025;19487;2
1617025;19488;3
1617085;12810;2
1617085;13793;3
1617085;14579;0
1617085;15324;1
1617087;11211;1
1617087;12724;2
1617087;12725;3
1617087;12726;4
1617087;12727;5
1617087;12728;6
1617087;12729;7
1617087;12730;8
1617087;12731;9
1617087;13794;0
1617087;13903;10
1617089;13904;0
1617089;13949;1
1617089;13950;2
1617089;13951;3
1617089;13952;4
1617089;13953;5
1617089;13954;6
1617089;13955;7
1617089;13956;8
1617089;13957;9
1617089;13958;10
1617091;13959;0
1617091;13960;1
1617091;13961;2
1617091;13962;3
1617091;13963;4
1617091;13964;5
1617091;16260;6
1617093;15729;1
1617093;15730;2
1617093;15731;3
1617093;15733;6
1617093;15734;7
1617093;15735;8
1617093;15736;9
1617093;15737;10
1617093;15738;11
1617093;15762;4
1617093;15763;5
1617093;16261;0
1617093;18017;16
1617093;18873;12
1617093;18874;13
1617093;18875;14
1617093;18876;15
1617093;19775;17
1617093;19776;18
1617095;12810;2
1617095;13793;3
1617095;14579;0
1617095;15324;1
1617097;11211;1
1617097;12724;2
1617097;12725;3
1617097;12726;4
1617097;12727;5
1617097;12728;6
1617097;12729;7
1617097;12730;8
1617097;12731;9
1617097;13794;0
1617097;13903;10
1617099;13904;0
1617099;13949;1
1617099;13950;2
1617099;13951;3
1617099;13952;4
1617099;13953;5
1617099;13954;6
1617099;13955;7
1617099;13956;8
1617099;13957;9
1617099;13958;10
1617101;13959;0
1617101;13960;1
1617101;13961;2
1617101;13962;3
1617101;13963;4
1617101;13964;5
1617101;16260;6
1617103;13820;2
1617103;15743;3
1617103;15744;4
1617103;15747;7
1617103;15748;8
1617103;15749;9
1617103;15750;10
1617103;15751;11
1617103;15752;12
1617103;15753;13
1617103;15754;14
1617103;15755;15
1617103;15756;16
1617103;15757;17
1617103;16264;19
1617103;16265;18
1617103;18877;5
1617103;18878;6
1617103;19777;0
1617103;19778;1
1617105;12377;0
1617105;13868;3
1617105;13869;4
1617105;13870;5
1617105;13968;1
1617105;13969;2
1617107;13871;0
1617107;13872;1
1617107;13873;2
1617107;13874;3
1617107;13875;4
1617107;13876;5
1617107;13877;6
1617107;13878;7
1617107;13879;8
1617107;13880;9
1617107;13881;10
1617107;13882;11
1617107;14507;12
1617109;11534;6
1617109;11535;7
1617109;11867;9
1617109;12737;0
1617109;12738;1
1617109;12739;2
1617109;12740;3
1617109;12741;4
1617109;12742;5
1617109;12743;8
1617109;19886;10
1617111;11427;2
1617111;12746;1
1617111;19899;0
1617123;12810;2
1617123;13793;3
1617123;14579;0
1617123;15324;1
1617125;11211;1
1617125;12724;2
1617125;12725;3
1617125;12726;4
1617125;12727;5
1617125;12728;6
1617125;12729;7
1617125;12730;8
1617125;12731;9
1617125;13794;0
1617125;13903;10
1617127;13904;0
1617127;13949;1
1617127;13950;2
1617127;13951;3
1617127;13952;4
1617127;13953;5
1617127;13954;6
1617127;13955;7
1617127;13956;8
1617127;13957;9
1617127;13958;10
1617129;13886;0
1617129;13889;3
1617129;13890;4
1617129;13891;5
1617129;13892;6
1617129;14601;1
1617129;14602;2
1617129;14750;8
1617129;14751;9
1617129;15718;7
1617131;13895;2
1617131;13896;3
1617131;13897;4
1617131;13898;5
1617131;14603;6
1617131;14604;7
1617131;15720;0
1617131;15721;1
1617133;13871;0
1617133;13872;1
1617133;13873;2
1617133;13874;3
1617133;13875;4
1617133;13876;5
1617133;13877;6
1617133;13878;7
1617133;13879;8
1617133;13880;9
1617133;13881;10
1617133;13882;11
1617133;14507;12
1617135;11534;6
1617135;11535;7
1617135;11867;9
1617135;12737;0
1617135;12738;1
1617135;12739;2
1617135;12740;3
1617135;12741;4
1617135;12742;5
1617135;12743;8
1617135;19886;10
1617137;11427;2
1617137;12746;1
1617137;19899;0
1617139;12810;4
1617139;13792;3
1617139;13793;5
1617139;15176;1
1617139;19473;0
1617139;19474;2
1617141;11211;1
1617141;12724;2
1617141;12725;3
1617141;12726;4
1617141;12727;5
1617141;12728;6
1617141;12729;7
1617141;12730;8
1617141;12731;9
1617141;13794;0
1617141;13903;10
1617143;13904;0
1617143;13949;1
1617143;13950;2
1617143;13951;3
1617143;13952;4
1617143;13953;5
1617143;13954;6
1617143;13955;7
1617143;13956;8
1617143;13957;9
1617143;13958;10
1617145;13959;0
1617145;13960;1
1617145;13961;2
1617145;13962;3
1617145;13963;4
1617145;13964;5
1617145;16260;6
1617147;15729;1
1617147;15764;2
1617147;16261;0
1617147;17953;3
1617165;13839;2
1617165;18146;1
1617165;18149;0
1617167;12385;8
1617167;12670;9
1617167;12671;10
1617167;13762;6
1617167;13763;7
1617167;13840;0
1617167;13841;1
1617167;13842;2
1617167;13843;3
1617167;13844;4
1617167;13845;5
1617167;14734;11
1617169;13851;2
1617169;14875;1
1617169;20713;0
1617171;13949;0
1617171;13950;1
1617171;13951;2
1617171;13952;3
1617171;13953;4
1617171;13954;5
1617171;13955;6
1617171;13956;7
1617171;13957;8
1617171;13958;9
1617173;12404;1
1617173;12405;2
1617173;12406;4
1617173;12407;5
1617173;12461;3
1617173;15651;0
1617173;16260;6
1617175;13819;15
1617175;14073;2
1617175;15637;7
1617175;15639;12
1617175;15729;1
1617175;15952;10
1617175;15953;11
1617175;16261;0
1617175;18869;13
1617175;18870;14
1617175;20416;3
1617175;20584;4
1617175;20585;5
1617175;20586;6
1617175;20725;8
1617175;20726;9
1617197;13820;0
1617197;14074;13
1617197;15644;3
1617197;15646;8
1617197;15757;14
1617197;15954;4
1617197;15955;5
1617197;16264;16
1617197;16265;15
1617197;18871;1
1617197;18872;2
1617197;20587;9
1617197;20588;10
1617197;20589;11
1617197;20590;12
1617197;20727;6
1617197;20728;7
1617199;12377;0
1617199;12378;3
1617199;12416;1
1617199;12417;2
1617199;12418;4
1617199;12419;5
1617201;13872;1
1617201;13873;2
1617201;13874;3
1617201;13875;4
1617201;13876;5
1617201;13877;6
1617201;13878;7
1617201;13879;8
1617201;13880;9
1617201;13881;10
1617201;13882;11
1617201;15652;0
1617203;11655;3
1617203;12632;1
1617203;13852;0
1617203;14840;2
1617205;12401;3
1617205;12634;1
1617205;12635;2
1617205;13745;4
1617205;13746;5
1617205;13856;6
1617205;13857;7
1617205;13858;8
1617205;13859;9
1617205;13860;10
1617205;13861;11
1617205;13862;12
1617205;18123;0
1617205;20901;13
1617207;18142;4
1617207;18155;1
1617207;18175;2
1617207;18176;3
1617207;20902;0
1617209;13820;0
1617209;14074;13
1617209;15644;3
1617209;15646;8
1617209;15757;14
1617209;15954;4
1617209;15955;5
1617209;16264;16
1617209;16265;15
1617209;18871;1
1617209;18872;2
1617209;20587;9
1617209;20588;10
1617209;20589;11
1617209;20590;12
1617209;20727;6
1617209;20728;7
1617211;12377;0
1617211;12378;3
1617211;12416;1
1617211;12417;2
1617211;12418;4
1617211;12419;5
1617213;13872;1
1617213;13873;2
1617213;13874;3
1617213;13875;4
1617213;13876;5
1617213;13877;6
1617213;13878;7
1617213;13879;8
1617213;13880;9
1617213;13881;10
1617213;13882;11
1617213;15652;0
1617215;11655;3
1617215;12632;1
1617215;13852;0
1617215;14840;2
1617217;12401;3
1617217;12634;1
1617217;12635;2
1617217;13745;4
1617217;13746;5
1617217;13856;6
1617217;13857;7
1617217;13858;8
1617217;13859;9
1617217;13860;10
1617217;13861;11
1617217;13862;12
1617217;18123;0
1617217;20901;13
1617219;13820;0
1617219;14074;13
1617219;15644;3
1617219;15646;8
1617219;15757;14
1617219;15954;4
1617219;15955;5
1617219;16264;16
1617219;16265;15
1617219;18871;1
1617219;18872;2
1617219;20587;9
1617219;20588;10
1617219;20589;11
1617219;20590;12
1617219;20727;6
1617219;20728;7
1617221;12377;0
1617221;12378;3
1617221;12416;1
1617221;12417;2
1617221;12418;4
1617221;12419;5
1617223;13872;1
1617223;13873;2
1617223;13874;3
1617223;13875;4
1617223;13876;5
1617223;13877;6
1617223;13878;7
1617223;13879;8
1617223;13880;9
1617223;13881;10
1617223;13882;11
1617223;15652;0
1617225;11655;3
1617225;12632;1
1617225;13852;0
1617225;14840;2
1617297;11327;2
1617297;11328;3
1617297;15718;4
1617297;15723;5
1617297;16818;1
1617297;17016;0
1617299;11307;2
1617299;15600;0
1617299;15601;1
1617299;17019;4
1617299;17021;7
1617299;17336;5
1617299;17337;6
1617299;19703;3
1617301;11145;3
1617301;11146;4
1617301;11147;5
1617301;11148;6
1617301;13691;7
1617301;13692;8
1617301;13693;9
1617301;13694;10
1617301;17022;0
1617301;17023;1
1617301;19704;2
1617303;13695;0
1617303;13696;1
1617303;13697;2
1617303;13698;3
1617303;13699;4
1617303;13700;5
1617303;13703;8
1617303;13704;9
1617303;13705;10
1617303;19892;11
1617303;19893;12
1617303;19894;13
1617303;21434;6
1617303;21435;7
1617305;12632;1
1617305;13852;0
1617305;14840;2
1617305;18272;3
1617305;21199;4
1617307;13851;2
1617307;14875;1
1617307;20714;0
1617309;13800;3
1617309;13801;4
1617309;13802;5
1617309;13805;8
1617309;13806;9
1617309;13807;10
1617309;13808;11
1617309;13809;12
1617309;13810;13
1617309;19889;0
1617309;19890;1
1617309;19891;2
1617309;21432;6
1617309;21433;7
1617311;11137;4
1617311;11138;5
1617311;11139;6
1617311;11140;7
1617311;13811;0
1617311;13812;1
1617311;13813;2
1617311;13814;3
1617311;17010;9
1617311;17011;10
1617311;19701;8
1617313;11301;5
1617313;15602;6
1617313;15603;7
1617313;17012;0
1617313;17014;3
1617313;17334;1
1617313;17335;2
1617313;19702;4
1617315;11325;2
1617315;11326;3
1617315;15184;4
1617315;15721;1
1617315;15722;0
1617317;11327;2
1617317;11328;3
1617317;15718;4
1617317;15723;5
1617317;16818;1
1617317;17016;0
1617319;11143;10
1617319;11144;11
1617319;11145;12
1617319;11146;13
1617319;11147;14
1617319;11148;15
1617319;11307;2
1617319;11308;3
1617319;11310;6
1617319;11311;7
1617319;11312;8
1617319;11313;9
1617319;13691;16
1617319;13692;17
1617319;13693;18
1617319;13694;19
1617319;14268;4
1617319;14269;5
1617319;15600;0
1617319;15601;1
1617321;13695;0
1617321;13696;1
1617321;13697;2
1617321;13698;3
1617321;13699;4
1617321;13700;5
1617321;13703;8
1617321;13704;9
1617321;13705;10
1617321;19892;11
1617321;19893;12
1617321;19894;13
1617321;21434;6
1617321;21435;7
1617323;12632;1
1617323;13852;0
1617323;14840;2
1617323;18272;3
1617323;21199;4
1617325;13851;2
1617325;14875;1
1617325;20714;0
1617327;13800;3
1617327;13801;4
1617327;13802;5
1617327;13805;8
1617327;13806;9
1617327;13807;10
1617327;13808;11
1617327;13809;12
1617327;13810;13
1617327;19889;0
1617327;19890;1
1617327;19891;2
1617327;21432;6
1617327;21433;7
1617329;11137;4
1617329;11138;5
1617329;11139;6
1617329;11140;7
1617329;11141;8
1617329;11142;9
1617329;11295;10
1617329;11296;11
1617329;11297;12
1617329;11298;13
1617329;11300;16
1617329;11301;17
1617329;13811;0
1617329;13812;1
1617329;13813;2
1617329;13814;3
1617329;14266;14
1617329;14267;15
1617329;15602;18
1617329;15603;19
1617331;11325;2
1617331;11326;3
1617331;15184;4
1617331;15721;1
1617331;15722;0
1617381;13839;2
1617381;18146;1
1617381;18217;0
1617383;10900;5
1617383;10901;6
1617383;10902;7
1617383;10903;8
1617383;12562;9
1617383;14919;1
1617383;14920;2
1617383;14921;3
1617383;20688;4
1617383;21047;0
1617383;21082;10
1617383;21123;11
1617383;21274;13
1617383;21363;12
1617385;14875;1
1617385;14876;2
1617385;20689;0
1617387;11187;2
1617387;13770;6
1617387;13865;3
1617387;13866;4
1617387;13867;5
1617387;14779;0
1617387;14783;1
1617389;13146;1
1617389;13147;2
1617389;20439;0
1617389;21325;3
1617389;21326;4
1617391;13427;4
1617391;13428;5
1617391;20193;3
1617391;20266;0
1617391;20267;1
1617391;20268;2
1617391;20816;6
1617391;20817;7
1617421;13400;2
1617421;13401;3
1617421;13402;4
1617421;13403;5
1617421;13404;6
1617421;13405;7
1617421;13406;8
1617421;13407;9
1617421;13408;10
1617421;17243;0
1617421;17244;1
1617423;11472;11
1617423;13409;0
1617423;13410;1
1617423;13411;2
1617423;13412;3
1617423;14386;12
1617423;19417;4
1617423;19418;5
1617423;19419;6
1617423;20239;7
1617423;20240;8
