ID;NAME;START_STOP;END_STOP;VISIBLE;LENGTH
11543;LNC2_THB2;16373;15858;Y;380
11544;THB2_LARJ2;15858;16285;Y;400
11545;ALRG1_ESPR1;13051;16990;Y;280
11546;ESPR1_SIST1;16990;15633;Y;320
11547;SIST1_TFLG1;15633;15850;Y;370
11549;ESPC1_VANZ1;16984;15983;Y;420
11551;ABRR1_TBLV1;12900;15827;Y;320
11553;FNZE_TBLV2;17110;15828;Y;210
11554;TBLV2_ABRR2;15828;12901;Y;320
11556;VANZ2_ESPC2;15984;16985;Y;390
11558;TFLG2_SIST2;15851;15634;Y;400
11559;SIST2_ESPR2;15634;16991;Y;300
11560;ESPR2_ALRG2;16991;13052;Y;260
11561;ALRG2_SXO2;13052;15812;Y;400
11562;SXO2_ALRG1;15812;13051;Y;360
11655;ASP4_HSJ10;13187;14259;Y;420
11675;JP3_CDFT1;16747;13536;Y;410
11799;JBR2_BRGC3;14367;13371;Y;380
11808;SDB3_SCAT1;15602;15574;Y;400
11821;DISP1_DVE2;13965;14008;Y;520
11822;DVE2_MRI2;14008;14922;Y;280
11826;OUTE3_MLAR1;17320;14853;Y;260
11835;IPRN3_CPRN3;14337;13740;Y;470
11837;MLAR2_OUTE4;14854;17321;Y;240
11859;IGAL1_PDVD3;14302;17456;Y;420
11860;PDVD4_IGAL2;17457;14303;Y;400
11862;LGO4_CREI2;16346;13765;Y;230
11865;PGM2_FLU4;17475;17079;Y;460
11867;COMB2_PSOC2;13691;15171;Y;340
11871;SALM1_MIM1;15537;14842;Y;320
11872;MIM2_SALM2;14843;15538;Y;380
11874;CMG1_GENT3;13613;14137;Y;260
11875;GENT3_JMRR2;14137;16737;Y;260
11876;NOC_ARRB1;17278;13147;Y;690
11877;ARRB1_CCB1;13147;13522;Y;260
11879;MTB2_MTB3;14952;14953;Y;330
11880;MTB4_MTB1;14954;14951;Y;280
11894;SONH_PINH2;15680;17495;Y;350
11911;LGO2_PRCD1;16344;15082;Y;310
11912;PRCD1_BARO1;15082;13246;Y;330
11913;BARO1_IGAL1;13246;14302;Y;350
11917;PRCD2_LGO3;15083;16345;Y;340
11924;ASP1_PCPR2;13185;17395;Y;270
11930;VDE_UVDE2;16003;15973;Y;320
11946;AST2_RMOS2;13196;15447;Y;260
11947;RMOS2_AS2;15447;13180;Y;450
11948;AS1_RMOS1;13179;15446;Y;460
11949;RMOS1_AST1;15446;13195;Y;220
11950;ASPL1_IPO4;13188;14333;Y;100
11952;VDAM_CCBR;16001;13524;Y;220
11986;IPO2_CSJ4;14331;13835;Y;360
11988;CSJ4_ISEP4;13835;14345;Y;460
11992;FZIN1_RAEP1;17219;15277;Y;1180
11993;RAEP1_CONT;15277;13696;Y;440
11994;CONT_AZC1;13696;13231;Y;350
11995;AZC2_RAEP4;13232;15280;Y;580
11996;RAEP4_FZIN2;15280;17220;Y;1130
12006;QNV1_DMAN1;15231;13977;Y;210
12007;DMAN1_SOUT1;13977;15682;Y;190
12008;SOUT2_DMAN2;15683;13978;Y;220
12009;DMAN2_QNV2;13978;15232;Y;250
12022;ALVR_STCZ1;13059;15771;Y;250
12029;MLH2_NEVG1;14856;17271;Y;440
12030;NEVG1_LNEV1;17271;16376;Y;320
12033;EZC1_MPV1;17011;14913;Y;380
12034;MPV1_DGV1;14913;13961;Y;430
12035;DGV2_CDCV3;13962;13533;Y;530
12040;HSM3_CONS3;14275;13695;Y;330
12042;CONS3_VFM1;13695;16020;Y;250
12050;ALFG1_MVP1;13029;17249;Y;460
12051;SCL2_GAS3;15579;17229;Y;400
12053;GAS1_SCL1;17227;15578;Y;230
12055;MVP2_ALFG2;17250;13030;Y;340
12076;DV2_DVE1;14006;14007;Y;390
13219;NM1_BPT1;17274;13345;Y;210
13220;BPT1_ATB1;13345;13204;Y;510
13221;ATB1_CRZ3;13204;13814;Y;240
13222;CRZ3_ERM1;13814;14087;Y;400
13225;CRZ4_ATB2;13815;13205;Y;260
13226;ATB2_BPT2;13205;13346;Y;540
13227;BPT2_NM2;13346;17275;Y;170
13229;BRRM1_CSR1;13386;13839;Y;200
13230;CSR1_BRCP1;13839;13362;Y;320
13231;BRCP1_ANTG1;13362;13097;Y;180
13232;ANTG1_BFTM1;13097;13290;Y;240
13233;BFTM1_PDVD1;13290;17454;Y;340
13234;PDVD1_LDD3;17454;16304;Y;300
13235;LDD3_MF1;16304;14826;Y;190
13237;PDVD2_BFTM2;17455;13291;Y;340
13238;BFTM2_ANTG2;13291;13098;Y;210
13239;ANTG2_BRCP2;13098;13363;Y;230
13240;BRCP2_CSR2;13363;13840;Y;300
13241;CSR2_BRRM2;13840;13387;Y;190
13246;CMO4_OLIV;13632;17306;Y;370
13247;OLIV_MRL;17306;14923;Y;240
13248;MRL_PRR2;14923;15147;Y;270
13249;PRR2_LAPA1;15147;16282;Y;320
13254;BRRG1_CPSF1;13384;13742;Y;270
13259;BRA4_CPSF2;13351;13743;Y;350
13260;CPSF2_BRRG2;13743;13385;Y;200
13261;BRRG2_CAM3;13385;13492;Y;270
13262;SPTO1_AVF2;15697;13220;Y;350
13266;TCRZ1_PTLH;15829;15191;Y;240
13281;BCG_SP;13256;15684;Y;310
13282;SP_RA2;15684;15276;Y;270
13283;RA2_CZV4;15276;13926;Y;250
13299;MOR2_ESCN2;14886;14104;Y;260
13300;ESCN2_SI2;14104;15631;Y;340
13301;SI2_AUS;15631;13211;Y;340
13314;BVCM3_BCM3;13448;13262;Y;390
13317;STE1_CMR1;15773;13642;Y;330
13318;CMR1_VL1;13642;16050;Y;250
13320;GODC1_BVG1;14171;13452;Y;310
13321;BVG1_MTCR1;13452;14955;Y;350
13322;MTCR2_BVG2;14956;13453;Y;350
13323;VL2_CMR2;16051;13643;Y;270
13324;CMR2_STE2;13643;15774;Y;280
13325;STE2_STCZ2;15774;15772;Y;270
13327;VINH1_ICPU1;16042;14298;Y;460
13328;ICPU1_25A1;14298;16709;Y;180
13329;25A2_ICPU2;16710;14299;Y;270
13330;ICPU2_VINH2;14299;16043;Y;430
13332;SSB1_VDN2;15748;16007;Y;330
13333;VDN2_NOE1;16007;17279;Y;400
13334;NOE1_FLG1;17279;17063;Y;420
13335;FLG1_OUTR1;17063;17322;Y;250
13336;OUTR1_LVDS1;17322;14728;Y;330
13337;LVDS1_MTZ1;14728;17242;Y;320
13338;MTZ1_FNZI1;17242;17112;Y;280
13339;FNZI1_COS1;17112;13715;Y;210
13340;BRR1_STB1;13382;15760;Y;390
13341;STB1_FNZE;15760;17110;Y;500
13343;STB2_BRR2;15761;13383;Y;410
13344;ESTV2_STE3;16999;15775;Y;320
13345;STE3_COS2;15775;13716;Y;350
13346;COS2_FNZI2;13716;17113;Y;220
13347;FNZI2_MTZ2;17113;17243;Y;280
13348;MTZ2_LVDS2;17243;14729;Y;310
13349;LVDS2_OUTR2;14729;17323;Y;290
13350;OUTR2_FLG2;17323;17064;Y;280
13351;FLG2_NOE2;17064;17280;Y;370
13354;C24A2_BFM2;13468;13283;Y;320
13356;BVCT1_CZV3;13449;13925;Y;270
13357;CZV3_RA1;13925;15275;Y;300
13358;RA1_MRR1;15275;14924;Y;260
13359;MRR1_MTCV;14924;14959;Y;390
13362;RGD2_ECC2;15396;14018;Y;320
13363;ECC2_VFRR2;14018;16028;Y;230
13364;VFRR2_PTHS2;16028;15190;Y;360
13365;PTHS2_CRR2;15190;13783;Y;270
13366;CRR2_FRR2;13783;17151;Y;280
13367;FRR2_VDN4;17151;16009;Y;330
13368;VDN4_SSB2;16009;15749;Y;260
13369;SSB2_CVN2;15749;13914;Y;330
13370;CVN2_CHV2;13914;13585;Y;490
13371;CHV2_CSRT2;13585;13842;Y;220
13372;CSRT2_SCT4;13842;15597;Y;270
13374;EIR3_BFM4;14051;13285;Y;290
13375;BFM4_C24A5;13285;13471;Y;320
13380;TPT1_SCT1;15904;15594;Y;470
13381;STBX1_OTH1;15764;17316;Y;290
13382;OTH1_INFS1;17316;14325;Y;274
13383;INFS1_ASOT1;14325;13182;Y;200
13384;ASOT1_DAC1;13182;13927;Y;370
13385;DAC1_CV1;13927;13892;Y;190
13386;CV1_CB1;13892;13506;Y;210
13387;CB1_VARZ1;13506;15986;Y;310
13388;VARZ1_STO1;15986;15799;Y;220
13389;STO1_STCZ1;15799;15771;Y;250
13390;STCZ1_STE1;15771;15773;Y;160
13391;STE1_ESTV1;15773;16998;Y;430
13392;ESTV1_BRR1;16998;13382;Y;290
13393;BRR1_ATSR1;13382;13206;Y;380
13394;ATSR1_BV1;13206;13442;Y;410
13395;BV1_C301;13442;13475;Y;260
13396;C301_BH1;13475;13300;Y;210
13397;BH1_COVH1;13300;13719;Y;330
13398;COVH1_RF1;13719;15378;Y;290
13399;RF1_SPC;15378;15691;Y;330
13400;SPC_RF2;15691;15379;Y;270
13401;RF2_COVH4;15379;13722;Y;310
13402;COVH4_BH2;13722;13301;Y;320
13403;BH2_C302;13301;13476;Y;220
13404;C302_BV2;13476;13443;Y;270
13405;BV2_ATSR2;13443;13207;Y;410
13406;ATSR2_BRR2;13207;13383;Y;440
13407;BRR2_ESTV2;13383;16999;Y;330
13408;ESTV2_STE5;16999;15776;Y;320
13409;STE5_STCZ2;15776;15772;Y;250
13410;STCZ2_STO2;15772;15800;Y;220
13411;STO2_VARZ2;15800;15987;Y;230
13412;VARZ2_CB2;15987;13507;Y;340
13413;DAC2_ASOT2;13928;13183;Y;260
13414;ASOT2_INFS2;13183;14326;Y;240
13415;INFS2_OTH2;14326;17317;Y;206
13416;OTH2_STBX2;17317;15765;Y;344
13418;SMMM2_FLOS2;15668;17073;Y;330
13419;FLOS2_TLHO2;17073;15871;Y;170
13420;TLHO2_AML4;15871;13080;Y;240
13421;AML4_AZ;13080;13230;Y;280
13424;TPT1_SCT3;15904;15596;Y;510
13427;CHV1_CVN1;13584;13913;Y;280
13428;CVN1_SSB1;13913;15748;Y;500
13429;SSB1_VDN1;15748;16006;Y;210
13430;VDN1_FRR1;16006;17150;Y;300
13431;FRR1_CRR1;17150;13782;Y;320
13432;CRR1_PTHS1;13782;15189;Y;320
13433;PTHS1_VFRR1;15189;16027;Y;260
13434;VFRR1_ECC1;16027;14017;Y;280
13435;ECC1_RGD1;14017;15395;Y;320
13436;RGD1_SXO1;15395;15811;Y;340
13438;MTP1_EDM1;14966;14023;Y;390
13439;EDM1_ASRR1;14023;13191;Y;540
13466;ASRR4_EDM2;13194;14027;Y;500
13467;EDM2_MTP2;14027;14967;Y;400
13469;SXO2_RGD2;15812;15396;Y;320
13470;1MAI2_FRM2;16407;17143;Y;180
13471;FRM2_RDM2;17143;15361;Y;180
13472;RDM2_FTT2;15361;17211;Y;340
13473;FTT2_COVH3;17211;13721;Y;250
13474;COVH3_RF1;13721;15378;Y;370
13475;RF1_ESCP2;15378;14106;Y;350
13476;ESCP2_DPVT2;14106;13993;Y;270
13477;DPVT2_CM2;13993;13607;Y;140
13478;CM2_FLX2;13607;17085;Y;370
13479;FLX2_CVHS2;17085;13902;Y;190
13480;CVHS2_TNV2;13902;15889;Y;180
13481;TNV2_MO2;15889;14877;Y;290
13482;MO2_PDG2;14877;17437;Y;250
13486;TRD1_GCRT1;15909;14124;Y;310
13487;GCRT1_PRR3;14124;15148;Y;300
13490;AML1_TLHO1;13077;15870;Y;270
13491;TLHO1_FLOS1;15870;17072;Y;380
13492;FLOS1_SMMM1;17072;15667;Y;320
13493;SMMM1_SMM1;15667;15661;Y;300
13494;SMM1_SM1;15661;15647;Y;300
13495;SM1_CSSM1;15647;13851;Y;200
13496;CSSM1_ASZ1;13851;13198;Y;350
13499;PP1_PMQ1;15061;15028;Y;510
13502;STN1_SRSD1;15795;15744;Y;410
13503;SRSD1_AAX1;15744;12888;Y;270
13504;AAX1_CTSS1;12888;13875;Y;230
13505;CTSS1_CBN1;13875;13516;Y;320
13511;PSP1_IMAI2;15172;14318;Y;240
13513;CBN2_CTSS2;13517;13876;Y;310
13514;CTSS2_AAX2;13876;12889;Y;260
13515;AAX2_SRSD2;12889;15745;Y;210
13516;SRSD2_STN2;15745;15796;Y;420
13517;STN2_TF2;15796;15847;Y;270
13519;PMQ2_PP2;15029;15062;Y;230
13522;ASZ2_CSSM2;13199;13852;Y;310
13523;CSSM2_SM2;13852;15648;Y;260
13524;SM2_SMM2;15648;15662;Y;320
13527;C24A2_BFM8;13468;13287;Y;450
13530;DC2_SVT1;13944;15807;Y;110
13541;IB2_ISEP2;14290;14343;Y;360
13548;CCBR_SVT2;13524;15808;Y;280
13549;SVT2_DC1;15808;13943;Y;230
13553;CI21_PCPR3;13586;17396;Y;300
13554;BLOI1_PDG1;13329;17436;Y;240
13555;PDG1_MO1;17436;14876;Y;260
13556;MO1_TNV1;14876;15888;Y;280
13557;TNV1_CVHS1;15888;13901;Y;160
13558;CVHS1_FLX1;13901;17084;Y;220
13559;FLX1_CM1;17084;13606;Y;360
13560;CM1_DPVT1;13606;13992;Y;130
13561;DPVT1_ESCP1;13992;14105;Y;290
13562;ESCP1_RF2;14105;15379;Y;320
13563;RF2_COVH2;15379;13720;Y;280
13564;COVH2_FTT1;13720;17210;Y;330
13565;FTT1_RDM1;17210;15360;Y;320
13566;RDM1_FRM1;15360;17142;Y;220
13567;FRM1_1MAI1;17142;16406;Y;170
13568;1MAI1_VVD1;16406;16103;Y;270
13569;VVD1_ERV;16103;14098;Y;350
13570;ERV_VVD2;14098;16104;Y;170
13571;VVD2_1MAI2;16104;16407;Y;260
13572;MF1_VLN1;14826;16062;Y;190
13573;VLN1_CSA1;16062;13820;Y;210
13574;CSA1_CTIB1;13820;13865;Y;230
13575;CTIB1_ALD1;13865;13017;Y;180
13576;ALD1_VLRA3;13017;16070;Y;240
13577;VLRA3_BRBQ1;16070;13355;Y;300
13580;FNTL1_ACD1;17108;12917;Y;250
13581;ACD1_BRTC5;12917;13405;Y;320
13584;GODH5_LOTA1;14175;16382;Y;240
13585;LOTA1_SP1;16382;15685;Y;260
13591;REXP1_AMR1;15376;13082;Y;250
13592;AMR1_BAT1;13082;13250;Y;360
13593;BAT1_ALMG1;13250;13043;Y;310
13594;ALMG1_MTES1;13043;14964;Y;510
13595;MTES1_ABMG1;14964;12896;Y;210
13598;NOF1_31JA1;17281;12826;Y;320
13599;31JA1_OLV1;12826;17308;Y;260
13600;FRXI3_TLHA1;17168;15868;Y;690
13601;TLHA1_BRRO1;15868;13390;Y;560
13602;BRRO1_PRU1;13390;15159;Y;520
13603;PRU2_BRRO2;15160;13391;Y;820
13604;BRRO2_TLHA2;13391;15869;Y;690
13606;OLV2_31JA2;17309;12827;Y;310
13607;31JA2_NOF2;12827;17282;Y;310
13610;ABMG2_MTES2;12897;14965;Y;280
13611;MTES2_ALMG2;14965;13044;Y;450
13612;ALMG2_BAT2;13044;13251;Y;320
13613;BAT2_AMR2;13251;13083;Y;350
13614;AMR2_REXP2;13083;15377;Y;290
14849;FCH2_MLH3;17037;14857;Y;220
14850;MLH3_JNN2;14857;16743;Y;190
14851;JNN2_CRTO4;16743;13801;Y;280
14852;CRTO4_ICML2;13801;14297;Y;330
14854;DTTR_MFZ2;14004;14835;Y;430
14855;UC2_PCL2;15964;17388;Y;350
14856;PCL2_TRR4;17388;15923;Y;320
14857;TRR4_PT2;15923;15177;Y;260
14858;PT2_PG2;15177;17471;Y;210
14861;PLM2_LRD2;15003;14704;Y;380
14867;JM2_PRG6;16721;15116;Y;290
14868;PRG6_PAL4;15116;17335;Y;560
14875;ASP3_ENX1;13186;14070;Y;670
14876;ENX1_ARS4;14070;13157;Y;550
14878;RGSM2_STJ4;15416;15785;Y;410
14879;STJ4_BRCC2;15785;13361;Y;270
14880;BRCC2_RCON;13361;15337;Y;250
14881;RCON_ANT2;15337;13095;Y;560
14882;ANT2_MAV2;13095;14793;Y;220
14883;MAV2_SCRP6;14793;15593;Y;340
14886;BL2_NAVE2;13310;17257;Y;430
14892;PINM1_GC11;17496;14116;Y;450
14893;GC11_SRV1;14116;15746;Y;220
14895;VFM2_SVP1;16021;15805;Y;410
14896;SVP1_BVLH1;15805;13456;Y;200
14897;BVLH1_NAT1;13456;17253;Y;410
14898;NAT1_CVI3;17253;13905;Y;170
14899;CVI3_CTS;13905;13874;Y;330
14900;PREL4_URBP1;15102;15968;Y;300
14903;JAZ1_BRVS;14362;13411;Y;240
14904;BRVS_RSR1;13411;15494;Y;220
14905;RSR1_AV1;15494;13212;Y;350
14906;AV1_QTL1;13212;15252;Y;420
14907;QTL1_CTV1;15252;13879;Y;320
14910;CTV2_QTL2;13880;15253;Y;270
14911;QTL2_AV2;15253;13213;Y;340
14912;AV2_RSR2;13213;15495;Y;360
14916;URBP2_PREL5;15969;15103;Y;300
14917;PREL5_FR2;15103;17130;Y;360
14918;CVI5_NAT2;13907;17254;Y;190
14919;NAT2_BVLH3;17254;13458;Y;260
14920;BVLH3_SVP2;13458;15806;Y;300
14921;SVP2_VFM3;15806;16022;Y;430
14922;VFM3_ACN1;16022;12925;Y;310
14924;CRG_PAL2;13766;17333;Y;600
14925;PAL2_PRG4;17333;15114;Y;460
14926;PRG4_JM1;15114;16720;Y;350
14931;LRD1_PLM1;14703;15002;Y;370
14934;PG1_PT3;17470;15178;Y;250
14935;PT3_TRR3;15178;15922;Y;270
14936;TRR3_PCL1;15922;17387;Y;320
14937;PCL1_UC1;17387;15963;Y;310
14938;UC1_PRI2;15963;15120;Y;300
14939;PRI2_MFZ1;15120;14834;Y;180
14940;MFZ1_LIG;14834;16356;Y;330
14941;LIG_ICML1;16356;14296;Y;230
14942;ICML1_CRTO3;14296;13800;Y;220
14945;MLH4_FCH1;14858;17036;Y;330
14946;MAV2_SCR1;14793;15588;Y;430
14947;SCR1_TXP1;15588;15961;Y;410
14948;AQL1_PISC;13118;14977;Y;240
14949;PISC_BSB;14977;13421;Y;230
14950;BSB_BCG;13421;13256;Y;190
14954;ACRD1_BSS1;12933;13424;Y;420
14955;BSS1_FOCO1;13424;17114;Y;260
14956;FOCO1_PINM1;17114;17496;Y;410
14957;PINM1_GC1;17496;14115;Y;470
14958;GC1_PNV2;14115;15056;Y;220
14964;PNV3_GC2;15057;14118;Y;250
14968;BSS2_ACRD2;13425;12934;Y;400
14969;ACRD2_GJQ1;12934;14152;Y;310
14970;GJQ1_AGM2;14152;12978;Y;310
14971;MRR2_MTCV;14925;14959;Y;320
14972;MTCV_CTP;14959;13873;Y;170
14973;CTP_AQL2;13873;13119;Y;270
14974;MPL11_RALG;14902;15285;Y;370
14976;BVBR1_HML2;13446;14243;Y;250
14977;HML2_ICDF1;14243;14295;Y;400
14978;ICDF1_CDF1;14295;13534;Y;330
14979;CDF1_PRR7;13534;15151;Y;410
14980;PRR7_JN4;15151;16741;Y;580
14982;PDR_C24A2;17445;13468;Y;470
14988;CMP1_PCC2;13633;17382;Y;520
14991;C24A5_DJOA4;13471;13972;Y;370
14993;JN3_PRR1;16740;15146;Y;500
14994;PRR1_FIG;15146;17062;Y;540
14995;FIG_CVA1;17062;13894;Y;280
14996;CVA1_HML1;13894;14242;Y;350
14997;HML1_BVBR2;14242;13447;Y;210
14999;PDR_C24A1;17445;13467;Y;480
15001;BFM2_GDM1;13283;14130;Y;420
15002;GDM1_PRF1;14130;15107;Y;370
15009;PSG_VNFZ2;15166;16080;Y;340
15011;ILH2_CRT;14316;13792;Y;290
15012;CHOL2_CRJ2;13583;13770;Y;310
15013;CRJ2_EDRG4;13770;14036;Y;310
15014;EDRG4_FVLH2;14036;17218;Y;270
15015;FVLH2_CSC;17218;13828;Y;270
15016;CSC_PRF2;13828;15108;Y;210
15017;PRF2_EIR3;15108;14051;Y;450
15025;TRH1_CVA2;15915;13895;Y;280
15026;CVA2_CMIC1;13895;13619;Y;280
15027;CMIC1_CZV1;13619;13923;Y;480
15028;CZV1_QTAM1;13923;15247;Y;140
15029;QTAM1_CVI1;15247;13903;Y;420
15030;CVI1_HPRL1;13903;14248;Y;330
15031;HPRL1_CI21;14248;13586;Y;380
15034;SRPT1_MTB3;15737;14953;Y;440
15035;MTB3_CSXS1;14953;13863;Y;270
15036;CSXS1_FGT1;13863;17058;Y;260
15037;FGT1_CSXN1;17058;13861;Y;370
15038;CSXN1_PLG1;13861;14994;Y;350
15039;PLG1_VFR1;14994;16025;Y;360
15040;VFR1_FAP1;16025;17022;Y;320
15041;RBX1_RNOR1;15318;15459;Y;220
15042;RNOR1_GSUL1;15459;14188;Y;410
15045;BVLB1_GNOR1;13454;14164;Y;310
15048;ARJ1_PTH1;13134;15187;Y;320
15049;PTH1_CTIO1;15187;13867;Y;260
15050;CTIO1_MNSO1;13867;14868;Y;260
15051;MNSO1_MGDE1;14868;14840;Y;390
15052;MGDE1_STL1;14840;15787;Y;560
15053;STL1_PTM1;15787;15196;Y;230
15054;PTM1_RL1;15196;15427;Y;200
15055;RL1_AVA1;15427;13215;Y;290
15057;PDM3_MMAI2;17443;14861;Y;550
15058;MMAI2_GUD1;14861;14203;Y;555
15059;GUD1_CZG1;14203;13921;Y;215
15060;CZG1_R51;13921;15269;Y;260
15061;R51_R7N1;15269;15271;Y;250
15066;R7P1_CDR1;15273;13545;Y;320
15067;CDR1_PRUE1;13545;15162;Y;200
15068;PRUE1_DACM1;15162;13929;Y;380
15069;DACM1_FRA1;13929;17131;Y;360
15071;PRU2_BTC2;15160;13432;Y;1110
15072;BTC2_FRA2;13432;17132;Y;450
15073;FRA2_DACM2;17132;13930;Y;340
15074;DACM2_PRUE2;13930;15163;Y;300
15075;PRUE2_CDR2;15163;13546;Y;285
15082;R52_CZG2;15270;13922;Y;244
15083;CZG2_GUD2;13922;14204;Y;360
15084;GUD2_MMAI3;14204;14862;Y;520
15085;MMAI3_PDM4;14862;17444;Y;420
15087;AVA2_RL2;13216;15428;Y;270
15088;RL2_PTM2;15428;15198;Y;200
15089;PTM2_STL2;15198;15788;Y;180
15090;STL2_MGDE2;15788;14841;Y;570
15091;MGDE2_MNSO2;14841;14869;Y;390
15092;MNSO2_CTIO2;14869;13868;Y;230
15093;CTIO2_PTH2;13868;15188;Y;315
15094;PTH2_ARJ2;15188;13135;Y;335
15097;GNOR2_BVLB2;14165;13455;Y;340
15098;GSUL2_RNOR2;14189;15460;Y;350
15099;RNOR2_RBX2;15460;15319;Y;220
15100;FAP2_VFR2;17023;16026;Y;370
15101;VFR2_PLG2;16026;14995;Y;370
15102;PLG2_CSXN2;14995;13862;Y;290
15103;CSXN2_FGT2;13862;17059;Y;290
15104;FGT2_CSXS2;17059;13864;Y;410
15105;CSXS2_MTB4;13864;14954;Y;240
15106;MTB4_SRPT2;14954;15738;Y;430
15107;SRPT2_PCPR2;15738;17395;Y;290
15108;PCPR2_CI22;17395;13587;Y;360
15109;CI22_HPRL2;13587;14249;Y;220
15110;HPRL2_CVI2;14249;13904;Y;380
15114;CMIC2_ICDF1;13620;14295;Y;340
15115;ICDF1_CDF2;14295;13535;Y;370
15122;PRG1_BS1;15111;13412;Y;360
15127;BS2_PRG2;13413;15112;Y;240
15128;PRG2_PAL5;15112;17336;Y;590
15131;BVCM3_BS2;13448;13413;Y;450
15134;MPL7_FG1;14908;17055;Y;360
15135;FG1_AQL1;17055;13118;Y;220
15136;BCG_SPTO1;13256;15697;Y;330
15138;AGM1_GJQ3;12977;14154;Y;220
15139;GJQ3_ACRD1;14154;12933;Y;320
15142;GC2_PINM3;14118;14969;Y;480
15143;PINM3_FOCO3;14969;17116;Y;400
15144;FOCO3_BSS2;17116;13425;Y;210
15146;AQL2_FG2;13119;17056;Y;200
15147;FG2_MPL11;17056;14902;Y;220
15148;RALG_CAZ;15285;13505;Y;440
15149;CAZ_SCR4;13505;15591;Y;380
15150;SCR4_MAV1;15591;14792;Y;360
15151;PNV2_FTM4;15056;17191;Y;300
15152;FTM4_LGO2;17191;16344;Y;370
15153;LGO2_PRCD3;16344;15084;Y;320
15154;MAL2_CQ5;14761;13755;Y;310
15156;CQ8_CQ3;13758;13753;Y;200
15157;CQ3_MAL3;13753;14762;Y;240
15158;PRCD4_LGO3;15085;16345;Y;330
15159;LGO3_FTM5;16345;17192;Y;370
15160;FTM5_PNV3;17192;15057;Y;290
15161;AAL4_TRD1;12871;15909;Y;390
15162;TRD1_JR;15909;16755;Y;380
15176;AAL5_TRD1;12872;15909;Y;440
15179;CPL_VFM2;13733;16021;Y;310
15184;ERMI1_ERM2;14095;14088;Y;430
15193;AEPT1_PRU2;12955;15160;Y;1060
15195;PRG2_VILR;15112;16041;Y;590
15196;VILR_DPV2;16041;13990;Y;340
15207;PCPR3_LARZ;17396;16286;Y;320
15208;LARZ_STLZ1;16286;15789;Y;190
15212;STLZ2_ASP1;15790;13185;Y;130
15216;BMAF1_SRC1;13336;15704;Y;260
15217;TFLG1_CS1;15850;13818;Y;200
15218;ESPC2_CS2;16985;13819;Y;340
15219;CS1_ESPC1;13818;16984;Y;310
15220;CS2_TFLG2;13819;15851;Y;180
15221;ERM2_CRZ4;14088;13815;Y;340
15229;BAR1_ALVS1;13241;13060;Y;290
15230;ALVS1_PFTT1;13060;17468;Y;300
15232;ALVS2_BAR2;13061;13242;Y;200
15233;PFOZ1_ALFK1;17466;13036;Y;390
15234;ALFK1_CREI1;13036;13764;Y;510
15235;CREI2_ALFK2;13765;13037;Y;460
15236;ALFK2_PFOZ2;13037;17467;Y;393
15240;LGAV1_HG3;16325;14229;Y;330
15241;HG3_GENT;14229;14135;Y;430
15242;GENT_CM3;14135;13608;Y;230
15243;CM3_GNR2;13608;14167;Y;260
15244;GNR2_PLU2;14167;15010;Y;400
15245;PLU2_ELVG2;15010;14056;Y;340
15279;PJUV1_PT3;14985;15178;Y;260
15281;ARS7_ENX1;13160;14070;Y;590
15283;BOIM1_CMEI1;13340;13610;Y;330
15284;CMEI1_RPAC1;13610;15474;Y;320
15285;RPAC2_CMEI2;15475;13611;Y;290
15286;CMEI2_BOIM2;13611;13341;Y;330
15287;PDEH1_TCRZ1;17434;15829;Y;300
15288;TCRZ2_PDEH2;15830;17435;Y;320
15291;MRDR2_VNEM2;14918;16078;Y;310
15292;VNEM2_AAS2;16078;12886;Y;300
15293;MCBL_PRDJ;14805;15089;Y;280
15294;AAS1_VNEM1;12885;16077;Y;410
15295;VNEM1_MRDR1;16077;14917;Y;290
15296;SRRS2_LGAV1;15742;16325;Y;440
15297;ACD3_MTSP1;12919;17235;Y;240
15298;MTSP1_GODH5;17235;14175;Y;280
15301;AFHQ3_ACD3;12966;12919;Y;320
15302;ACD4_AFHQ4;12920;12967;Y;260
15303;AFHQ4_MATC1;12967;14778;Y;420
15304;MATC2_AFHQ3;14779;12966;Y;190
15314;RC1_BRCC1;15320;13360;Y;270
15315;BRCC1_STJ1;13360;15782;Y;200
15316;SXO1_AGAS1;15811;12973;Y;360
16611;MSS4_ALFG5;14943;13033;Y;960
16612;ALFG5_INF1;13033;14320;Y;630
16614;RST4_EQ4;15507;14084;Y;300
16615;EQ4_MSS3;14084;14942;Y;450
16616;MSS4_EQ3;14943;14083;Y;420
16617;EQ3_RST3;14083;15506;Y;300
16648;PFTT1_MTD;17468;14960;Y;540
16649;MTD_ALDN1;14960;13019;Y;500
16650;GUAR2_CRZ;14202;13811;Y;300
16651;CRZ_PFTT2;13811;17469;Y;410
16652;PAMA1_PTML1;17339;15202;Y;460
16653;PTML1_TFS1;15202;15852;Y;350
16654;TFS1_FUNT1;15852;17215;Y;640
16655;FUNT2_TFS2;17216;15853;Y;1310
16656;TFS2_PTML2;15853;15203;Y;250
16657;PTML2_PAMA2;15203;17340;Y;560
16669;CRST1_ACNT1;13788;12928;Y;270
16671;JP2_ACNT2;16746;12929;Y;290
16672;ACNT2_CRST2;12929;13789;Y;310
16673;ACNT1_JP1;12928;16745;Y;350
16674;QTC1_AEP;15249;12952;Y;420
