ID;CODE;COLOR;DEPOTS;SCHEDULE_ID
3980038;1;16574595;0;12181317
3947058;1;16730476;0;12155423
3947059;2;16751530;0;12155423
3947060;3;10145515;0;12155423
3947061;4;7229792;0;12155423
3947062;5;2061822;0;12155423
3965973;1;9802124;0;12174409
3945826;1;10938534;0;12154145
3945827;2;12895469;0;12154145
3945828;3;4227327;0;12154145
3900653;1;13421772;0;12099179
3900655;2;11711217;0;12099179
3900657;3;16236279;0;12099179
3900659;4;16436428;0;12099179
3900661;5;9824917;0;12099179
3900663;6;8508114;0;12099179
3966394;2;14521461;0;12174710
3966395;3;12805317;0;12174710
3966396;4;15715768;0;12174710
3960713;10;16730476;0;12169809
3960714;11;16733001;0;12169809
3960715;1;7424803;0;12169809
3936254;1;10592673;0;12139780
3936255;1;10592673;0;12139781
3936256;1;10592673;0;12139782
3960716;2;2061822;0;12169809
3937814;1;13121626;0;12141400
3960717;3;16722731;0;12169809
3937815;2;1615797;0;12141400
3963316;1;13816463;0;12172324
3962661;3;16570741;0;12171868
3963317;2;3193487;0;12172324
1938993;1;9369848;0;6039301
3976679;1;13453900;0;12180365
3976680;2;12929932;0;12180365
3976681;3;11068576;0;12180365
3978375;1;10453360;0;12180755
3981861;1;14886251;0;12182918
3964044;4;9824917;0;12173273
3976682;4;16730476;0;12180365
3976683;5;13565725;0;12180365
3976684;6;8444651;0;12180365
3976685;7;12600463;0;12180365
3976686;8;8890731;0;12180365
3976687;9;15585692;0;12180365
3976688;10;16561365;0;12180365
3976689;11;12805317;0;12180365
3978576;1;16542853;0;12180814
3970318;1;14060121;0;12178154
3968320;3;13121626;0;12176711
3968321;4;16744265;0;12176711
3970319;2;16628916;0;12178154
3970320;3;1668306;0;12178154
3970321;4;16612462;0;12178154
3970322;5;7453816;0;12178154
3970323;6;11822925;0;12178154
3968373;1;11581382;0;12176789
3964045;3;8508114;0;12173273
3968374;2;14886251;0;12176789
3968375;3;7619272;0;12176789
3976690;12;16745027;0;12180365
3976691;13;12236908;0;12180365
3964046;2;11711217;0;12173273
3977480;13;16752777;0;12180466
3977481;11;12236908;0;12180466
3977482;14;16604755;0;12180466
3977483;15;16760025;0;12180466
3977484;16;16777090;0;12180466
3971787;6;14060121;0;12178662
3977671;1;8445919;0;12180495
3977672;2;16236023;0;12180495
3977673;3;15977419;0;12180495
3977955;1;16745027;0;12180556
3977956;2;11331054;0;12180556
3977957;3;15526590;0;12180556
3977958;4;13121626;0;12180556
3977959;5;7453816;0;12180556
3977960;6;16208788;0;12180556
3977961;7;16637414;0;12180556
3964048;1;3102884;0;12173273
3981862;2;13565725;0;12182918
3981863;3;1409144;0;12182918
3982603;8;10322362;0;12183101
3982604;9;15702186;0;12183101
3978577;2;9596590;0;12180814
3978578;3;15116503;0;12180814
3978579;4;7424803;0;12180814
3978580;5;891066;0;12180814
3978581;6;10145515;0;12180814
3977962;8;9596590;0;12180556
3917947;11;4724221;0;12115421
3917949;10;7343188;0;12115421
3917951;15;14501010;0;12115421
3917953;12;1264071;0;12115421
3917955;13;10156484;0;12115421
3917957;14;16730476;0;12115421
3982605;1;16760025;0;12183102
3982606;2;16764744;0;12183102
3982607;3;891066;0;12183102
3978376;2;13485506;0;12180755
3978377;3;4574882;0;12180755
3982608;4;1668306;0;12183102
3982609;5;15367773;0;12183102
3971788;7;16764744;0;12178662
3971789;8;1615797;0;12178662
3982610;6;12344664;0;12183102
3977963;9;16570741;0;12180556
3977964;10;1668306;0;12180556
3970704;1;8961523;0;12178256
3970705;2;15605837;0;12178256
3977965;11;15605837;0;12180556
3977966;12;9075037;0;12180556
3977967;13;13485506;0;12180556
3977968;14;16776960;0;12180556
3977969;15;1409144;0;12180556
3980313;1;11822925;0;12181585
3980314;2;16753475;0;12181585
3980315;3;14886251;0;12181585
3980316;4;16307560;0;12181585
3980317;5;7798650;0;12181585
3982611;7;14521461;0;12183102
3971790;9;14501010;0;12178662
3980318;6;2845892;0;12181585
3980319;7;1722486;0;12181585
3971791;10;16636341;0;12178662
3980320;8;2084555;0;12181585
3980321;9;14592648;0;12181585
3980322;10;3295922;0;12181585
3980323;1;11822925;0;12181586
3980324;2;16753475;0;12181586
3980325;3;14886251;0;12181586
3980326;4;16307560;0;12181586
3980327;5;7798650;0;12181586
3980328;6;2845892;0;12181586
3980329;7;1722486;0;12181586
3978582;7;16756290;0;12180814
3978583;11;4724221;0;12180814
3978584;10;7343188;0;12180814
3978585;15;14501010;0;12180814
3978586;12;1264071;0;12180814
3978587;13;10156484;0;12180814
3978588;14;16730476;0;12180814
3972012;12;16636781;0;12178722
3965833;1;16722731;0;12174230
3965834;2;7619272;0;12174230
3979778;1;4574882;0;12181214
3979779;2;16637414;0;12181214
3979780;3;14572931;0;12181214
3979781;4;16224167;0;12181214
3978988;1;7424803;0;12180950
3978989;2;16307560;0;12180950
3979782;5;1879160;0;12181214
3971095;1;10322362;0;12178350
3971096;2;16612462;0;12178350
3971097;1;10322362;0;12178351
3965835;3;1540205;0;12174230
3965836;4;16751530;0;12174230
3965837;5;7188097;0;12174230
3979156;1;1540205;0;12181030
3979783;6;12236908;0;12181214
3956151;1;15189655;0;12164054
3971098;2;16612462;0;12178351
3979157;2;1879160;0;12181030
3966103;2;14521461;0;12174621
3979158;3;10145515;0;12181030
3966104;1;2845892;0;12174621
3979159;4;9935530;0;12181030
3966105;3;10322362;0;12174621
3966106;4;7920610;0;12174621
3979160;5;14060121;0;12181030
3979161;6;16760200;0;12181030
3979188;1;12929932;0;12181035
3979189;2;16612462;0;12181035
3979190;3;7920610;0;12181035
3979191;4;15367773;0;12181035
3979192;5;11725917;0;12181035
3979193;6;1139892;0;12181035
3979194;7;10658512;0;12181035
3979784;7;16753475;0;12181214
3980330;8;2084555;0;12181586
3980331;9;14592648;0;12181586
3980332;10;3295922;0;12181586
3972037;1;16666330;0;12178763
3957018;1;16363513;0;12165003
3957019;2;14060121;0;12165003
3957020;1;16363513;0;12165004
3957021;2;14060121;0;12165004
3972038;2;16542853;0;12178763
3971153;1;7619272;0;12178409
3971154;2;16751530;0;12178409
3971155;3;7920610;0;12178409
3970201;1;11184714;0;12178122
3971156;4;16777062;0;12178409
3971157;5;1409144;0;12178409
3971158;6;16637414;0;12178409
3970202;2;11645361;0;12178122
3970203;3;255;0;12178122
3971159;7;11068576;0;12178409
3971160;8;6125259;0;12178409
3971161;9;15367773;0;12178409
3972013;13;13121626;0;12178722
3972014;14;9935530;0;12178722
3970221;1;1139892;0;12178127
3970222;2;16753780;0;12178127
3970223;3;7619272;0;12178127
3970224;4;3911823;0;12178127
3970225;5;13485506;0;12178127
3970226;6;16739914;0;12178127
3970227;7;16711202;0;12178127
3970228;8;1409144;0;12178127
3967853;3;9075037;0;12171149
3967854;4;16764843;0;12171149
3970324;7;15526590;0;12178154
3970325;8;16545021;0;12178154
3970326;9;15585692;0;12178154
3970327;11;13477086;0;12178154
3970328;12;10145515;0;12178154
3970329;13;16711202;0;12178154
3972017;1;16443317;0;12178748
3972018;2;13473141;0;12178748
3978215;1;11581382;0;12180640
3978216;2;6125259;0;12180640
3978217;1;11581382;0;12180641
3978218;2;6125259;0;12180641
3964226;2;13121626;0;12173252
3964227;3;16666330;0;12173252
3982659;2;1879160;0;12183113
3978554;8;7424803;0;12180809
3972019;3;16777090;0;12178748
3972020;4;16730320;0;12178748
3964228;4;16612462;0;12173252
3964229;5;16730476;0;12173252
3978485;1;10453360;0;12180788
3978486;2;13485506;0;12180788
3978487;3;4574882;0;12180788
3982660;1;572090;0;12183114
3983451;1;2845892;0;12183429
3978555;9;14886251;0;12180809
3978556;10;16525383;0;12180809
3978628;10;16570741;0;12180828
3983452;2;11725917;0;12183429
3983453;3;16730320;0;12183429
3978629;11;15367773;0;12180828
3983779;1;16730476;0;12183602
3983780;2;16751530;0;12183602
3983781;3;10145515;0;12183602
3983782;4;7229792;0;12183602
3978964;18;15526590;0;12180947
3964180;1;2845892;0;12173316
3979179;1;7188097;0;12181033
3979180;2;16753475;0;12181033
3964181;2;11725917;0;12173316
3964182;3;16730320;0;12173316
3979181;3;16764744;0;12181033
3964225;1;7453816;0;12173252
3979182;4;10661328;0;12181033
3979592;1;16728996;0;12181162
3979593;2;2061822;0;12181162
3979420;1;14501010;0;12181083
3979421;2;16612462;0;12181083
3979516;1;16525383;0;12181107
3979517;2;33023;0;12181107
3979524;1;9596590;0;12181113
3979525;2;16208788;0;12181113
3979594;3;1879160;0;12181162
3979595;4;16745027;0;12181162
3980277;1;10661328;0;12181566
3972327;1;12236908;0;12178925
3972328;2;7188097;0;12178925
3980278;2;1615797;0;12181566
3980279;3;3295922;0;12181566
3980280;4;16208788;0;12181566
3983783;5;2061822;0;12183602
3983812;5;8444651;0;12183608
3983867;6;16744265;0;12183625
3917841;10;16730476;0;12115257
3983868;7;13252455;0;12183625
3983869;8;16448;0;12183625
3972329;3;15367773;0;12178925
3972644;4;2061822;0;12178998
3972645;1;11581382;0;12178999
3972646;2;16636781;0;12178999
3972647;3;15715768;0;12178999
3972648;4;2084555;0;12178999
3972649;5;2061822;0;12178999
3972650;6;16745027;0;12178999
3972641;1;9596590;0;12178998
3983870;9;14501010;0;12183625
3972642;2;16711202;0;12178998
3972643;3;16542853;0;12178998
3972712;4;14060121;0;12179022
3972764;1;12929932;0;12174069
3960057;1;11579419;0;12168950
3972765;2;16628916;0;12174069
3949671;1;16363513;0;12157488
3949672;2;16760200;0;12157488
3972766;3;7188097;0;12174069
3960058;2;10263708;0;12168950
3972767;4;1878473;0;12174069
3965410;4;12698098;0;12174013
3966414;2;14521461;0;12174715
3965411;2;16439512;0;12174013
3965413;3;10807460;0;12174013
3961840;4;12805317;0;12171190
3961841;5;6125259;0;12171190
3965415;1;9462213;0;12174013
3972709;1;2845892;0;12179022
3972710;2;12968836;0;12179022
3972711;3;13320532;0;12179022
3966054;1;13320532;0;12174610
3966055;2;1722486;0;12174610
3966056;3;16730476;0;12174610
3966057;1;13320532;0;12174613
3966058;2;1722486;0;12174613
3966059;3;16730476;0;12174613
3965636;4;7885225;0;12174055
3965633;1;16752777;0;12174055
3965634;2;891066;0;12174055
3965635;3;3911823;0;12174055
3960698;1;8890731;0;12169789
3960699;2;13477086;0;12169789
3960700;3;15116503;0;12169789
3960701;4;13252455;0;12169789
3960702;5;14886251;0;12169789
3966415;1;2845892;0;12174715
3966416;3;10322362;0;12174715
3966417;4;7920610;0;12174715
3972829;3;15910084;0;12179061
3972830;4;13027014;0;12179061
3972831;1;10987499;0;12179061
3972832;2;9104266;0;12179061
3972847;1;16744265;0;12179063
3956122;1;13816463;0;12164056
3972848;2;10658512;0;12179063
3972849;3;16752777;0;12179063
3972850;4;11822925;0;12179063
3972851;5;7798650;0;12179063
3978306;1;1540205;0;12180669
3978307;2;10661328;0;12180669
3978308;3;14572931;0;12180669
3976098;10;6125259;0;12180014
3976099;1;16745027;0;12180014
3976100;2;16760025;0;12180014
3976101;3;1540205;0;12180014
3976102;4;12968836;0;12180014
3978309;4;16756290;0;12180669
3978310;5;16741688;0;12180669
3978311;6;14060121;0;12180669
3978312;7;16764744;0;12180669
3981684;5;11822925;0;12182877
3981685;6;7798650;0;12182877
3979183;1;2061822;0;12181034
3979184;2;11581382;0;12181034
3979185;3;14521461;0;12181034
3956158;3;14572931;0;12164085
3956159;4;7188097;0;12164085
3979186;4;2845892;0;12181034
3979187;5;10478271;0;12181034
3979434;1;11202769;0;12181088
3980093;1;9392285;0;12181506
3980094;2;16730320;0;12181506
3980095;4;7453816;0;12181506
3982119;1;10145515;0;12182992
3982116;7;14592648;0;12163448
3980096;6;16612462;0;12181506
3980097;7;16774223;0;12181506
3980098;5;16730476;0;12181506
3980099;3;3295922;0;12181506
3980100;8;16637414;0;12181506
3980101;9;16756290;0;12181506
3980495;1;16525383;0;12181848
3983249;10;7798650;0;12183372
3949675;1;16525383;0;12157490
3982926;10;15116503;0;12183258
3964295;2;16426860;0;12173318
3964296;3;16730320;0;12173318
3964297;4;16756290;0;12173318
3964298;5;1139892;0;12173318
3981686;7;16525383;0;12182877
3979810;5;10478271;0;12181226
3965935;3;10478271;0;12174369
3979834;1;11202769;0;12181238
3965933;1;16722731;0;12174369
3965934;2;12236908;0;12174369
3979835;2;16764744;0;12181238
3979852;1;16744265;0;12181235
3979853;2;16764843;0;12181235
3979854;3;3193487;0;12181235
3980811;9;10453360;0;12182125
3981714;2;16711202;0;12182882
3981715;3;7188097;0;12182882
3981716;4;3597283;0;12182882
3981717;5;7186142;0;12182882
3981718;6;15778544;0;12182882
3975820;7;7798650;0;12179816
3975965;7;16741688;0;12179932
3980812;10;16760200;0;12182125
3975967;9;16604755;0;12179932
3975968;1;13473141;0;12179932
3980813;1;16307560;0;12182127
3980814;2;255;0;12182127
3980815;3;10658512;0;12182127
3965677;1;16751530;0;12174071
3965678;2;9935530;0;12174071
3980816;4;16711935;0;12182127
3980817;5;65280;0;12182127
3965679;3;12805317;0;12174071
3975821;8;11822925;0;12179816
3975822;9;15702186;0;12179816
3980818;6;16711680;0;12182127
3975823;10;16760200;0;12179816
3975824;11;14886251;0;12179816
3975875;5;8388863;0;12179885
3981719;7;7763685;0;12182882
3975876;6;16744448;0;12179885
3975877;7;16711935;0;12179885
3975878;1;4227327;0;12179885
3975879;3;16751530;0;12179885
3975880;8;13252455;0;12179885
3981720;8;16208788;0;12182882
3966299;1;15189655;0;12174670
3966300;2;16755404;0;12174670
3975881;9;7885225;0;12179885
3982342;1;15702186;0;12183020
3982343;2;1615797;0;12183020
3982344;3;16570741;0;12183020
3982348;7;10658512;0;12183020
3982349;8;255;0;12183020
3982350;9;16722731;0;12183020
3982351;10;16711935;0;12183020
3982594;8;9075037;0;12183100
3982353;1;9392285;0;12183021
3982354;2;16730320;0;12183021
3982355;3;7453816;0;12183021
3982356;4;16612462;0;12183021
3982357;5;16774223;0;12183021
3982358;6;16730476;0;12183021
3982359;7;3295922;0;12183021
3982360;8;16637414;0;12183021
3982361;9;16756290;0;12183021
3982595;9;2061822;0;12183100
3982645;1;15132311;0;12183110
3982658;1;13816463;0;12183113
3982664;1;13128136;0;12183115
3982922;1;16741688;0;12183258
3982923;2;16666330;0;12183258
3982924;3;7453816;0;12183258
3982925;4;16711202;0;12183258
3983068;1;15367773;0;12183303
3983069;2;10840399;0;12183303
3983070;3;1722486;0;12183303
3983071;4;16755404;0;12183303
3983072;5;16426860;0;12183303
3983073;6;7855591;0;12183303
3983074;7;12964070;0;12183303
3965953;1;16760025;0;12174390
3965954;2;16739914;0;12174390
3966070;1;11822925;0;12174615
3966071;2;14886251;0;12174615
3960233;1;1668306;0;12169289
3960234;2;14592648;0;12169289
3960235;3;16728996;0;12169289
3960236;4;16482045;0;12169289
3960237;5;7920610;0;12169289
3960238;6;11331054;0;12169289
3983075;8;16604755;0;12183303
3983076;9;14501010;0;12183303
3983668;1;7562941;0;12183557
3980908;1;15715768;0;12182177
3980909;2;16741688;0;12182177
3980910;3;16570741;0;12182177
3980911;4;9075037;0;12182177
3980912;5;10478271;0;12182177
3983669;2;1879160;0;12183557
3983670;3;1139892;0;12183557
3973157;1;9596590;0;12179172
3973158;2;7453816;0;12179172
3956461;2;14521461;0;12164444
3956462;1;16756290;0;12164444
3981828;5;16637414;0;12182906
3981829;6;2845892;0;12182906
3981830;7;14407634;0;12182906
3981831;8;12344664;0;12182906
3982054;1;9075037;0;12182965
3982055;2;10658512;0;12182965
3982056;3;16711202;0;12182965
3954732;1;13477086;0;12162951
3954733;2;13473141;0;12162951
3982057;4;12805317;0;12182965
3954734;3;16756290;0;12162951
3954735;4;3295922;0;12162951
3973159;3;10453360;0;12179172
3982058;5;6125259;0;12182965
3982189;11;1668306;0;12182999
3982190;13;15189655;0;12182999
3982191;15;11202769;0;12182999
3983671;4;16774223;0;12183557
3960239;7;16666330;0;12169289
3960240;8;7619272;0;12169289
3983672;5;16666330;0;12183557
3982192;17;10322362;0;12182999
3982193;19;16666330;0;12182999
3960241;9;15452127;0;12169289
3965639;1;16751530;0;12174057
3965640;2;9935530;0;12174057
3982194;12;16612462;0;12182999
3982195;14;3295922;0;12182999
3982196;18;13473141;0;12182999
3965641;3;12805317;0;12174057
3982197;16;7229792;0;12182999
3982198;20;15116503;0;12182999
3957979;1;7424803;0;12166304
3970293;1;15132311;0;12178145
3982444;1;13473141;0;12183036
3982445;2;4574882;0;12183036
3982446;3;1615797;0;12183036
3966072;3;16719310;0;12174615
3966073;4;7229792;0;12174615
3970346;1;16760200;0;12178164
3970347;2;7920610;0;12178164
3970348;3;16733001;0;12178164
3930034;1;9802124;0;12129800
3930035;2;16208788;0;12129800
3970349;4;14886251;0;12178164
3970350;5;2084555;0;12178164
3970351;6;16525383;0;12178164
3970352;7;16777062;0;12178164
3965917;1;7885225;0;12174350
3965918;2;2084555;0;12174350
3965919;3;7229792;0;12174350
3971013;1;16764744;0;12178330
3974286;1;16147631;0;12179298
3974287;2;13121626;0;12179298
3974288;3;10658512;0;12179298
3971014;2;3193487;0;12178330
3971015;3;16147631;0;12178330
3974289;4;15452127;0;12179298
3964433;2;13320532;0;12173292
3964434;3;10145515;0;12173292
3964435;4;9802124;0;12173292
3974290;5;9596590;0;12179298
3974291;6;1615797;0;12179298
3974292;7;16525383;0;12179298
3974293;8;10661328;0;12179298
3973793;9;16744265;0;12179301
3973680;1;14501010;0;12179291
3973681;2;11068576;0;12179291
3973682;3;16426860;0;12179291
3973683;4;16744265;0;12179291
3966164;2;9824917;0;12174638
3966165;3;8508114;0;12174638
3966166;4;11711217;0;12174638
3966168;1;3102884;0;12174638
3974294;9;16764744;0;12179298
3974295;10;16628916;0;12179298
3974296;11;10840399;0;12179298
3964357;1;2061822;0;12173282
3964358;2;16443317;0;12173282
3964359;3;16730320;0;12173282
3964424;1;1944790;0;12173371
3964425;2;12236908;0;12173371
3964426;3;9075037;0;12173371
3964432;1;16604755;0;12173292
3964555;2;16730320;0;12160623
3961835;1;9075037;0;12171190
3961836;2;10658512;0;12171190
3974836;1;6125259;0;12179595
3974837;2;16711202;0;12179595
3961795;1;8444651;0;12171169
3961796;2;16760200;0;12171169
3961797;3;16307560;0;12171169
3974838;3;13252455;0;12179595
3974839;4;3193487;0;12179595
3974840;1;12929932;0;12179601
3974841;2;16612462;0;12179601
3974842;3;7920610;0;12179601
3961801;1;9392285;0;12171170
3961802;2;11725917;0;12171170
3974843;4;15367773;0;12179601
3974844;5;11725917;0;12179601
3974845;6;1139892;0;12179601
3974846;7;10658512;0;12179601
3978235;1;16363513;0;12180644
3978236;2;16760200;0;12180644
3978237;3;16764744;0;12180644
3972450;1;16363513;0;12178965
3978885;1;14886251;0;12180936
3978886;2;3911823;0;12180936
3978887;3;11725917;0;12180936
3978888;4;7920610;0;12180936
3978889;5;15116503;0;12180936
3978966;17;7798650;0;12180947
3978967;2;15;0;12180948
3978968;4;16776960;0;12180948
3978969;5;8388863;0;12180948
3978970;6;16744448;0;12180948
3978971;7;16711935;0;12180948
3978972;1;4227327;0;12180948
3978973;3;16751530;0;12180948
3972451;2;16760200;0;12178965
3977915;1;16722731;0;12180543
3977916;2;7619272;0;12180543
3977917;3;1540205;0;12180543
3977918;4;16751530;0;12180543
3978974;8;13252455;0;12180948
3978975;9;7885225;0;12180948
3978976;11;16443317;0;12180948
3978977;12;7562941;0;12180948
3978978;13;16711202;0;12180948
3978979;14;13473141;0;12180948
3978980;15;2084555;0;12180948
3978981;16;16525383;0;12180948
3978982;18;1540205;0;12180948
3952298;1;16307560;0;12160923
3952299;2;16208788;0;12160923
3952300;3;9323909;0;12160923
3952301;4;7619272;0;12160923
3952302;5;1722486;0;12160923
3952303;6;16224167;0;12160923
3952304;7;13453900;0;12160923
3978983;17;16756290;0;12180948
3979794;4;13395558;0;12181220
3979795;5;16733001;0;12181220
3982372;1;16722731;0;12183022
3982373;2;16774223;0;12183022
3981248;4;9935530;0;12182129
3981249;5;11331054;0;12182129
3982374;3;3295922;0;12183022
3982538;10;13565725;0;12183095
3983932;1;9392285;0;12183718
3983933;2;15526590;0;12183718
3952305;8;1889186;0;12160923
3952306;9;4574882;0;12160923
3961837;3;16711202;0;12171190
3961800;5;16753475;0;12171169
3961803;3;7920610;0;12171170
3961804;4;14886251;0;12171170
3961805;5;12236908;0;12171170
3961806;6;2084555;0;12171170
3961838;6;7920610;0;12171190
3961839;7;16764843;0;12171190
3972452;3;16764744;0;12178965
3972453;1;16363513;0;12178966
3972454;2;16760200;0;12178966
3972455;3;16764744;0;12178966
3972456;1;16525383;0;12178967
3972457;2;14060121;0;12178967
3972458;3;16728996;0;12178967
3972459;1;16525383;0;12178968
3972460;2;14060121;0;12178968
3972461;3;16728996;0;12178968
3972462;2;16760200;0;12178969
3972463;1;16525383;0;12178969
3972464;3;16728996;0;12178969
3972465;2;16760200;0;12178970
3972466;1;16525383;0;12178970
3972467;3;16728996;0;12178970
3972579;1;9392285;0;12178990
3972580;2;16777062;0;12178990
3972581;3;16208788;0;12178990
3972582;4;6125259;0;12178990
3972583;5;1879160;0;12178990
3962555;1;12968836;0;12166223
3962556;2;16666330;0;12166223
3972584;6;16760025;0;12178990
3972586;1;16756290;0;12178991
3964647;1;14886251;0;12173592
3964648;2;13565725;0;12173592
3964649;3;1409144;0;12173592
3964650;1;14886251;0;12173593
3964651;2;13565725;0;12173593
3964652;3;1409144;0;12173593
3972587;2;16733001;0;12178991
3972588;3;2061822;0;12178991
3972589;4;7229792;0;12178991
3972590;5;13477086;0;12178991
3972591;6;1879160;0;12178991
3972592;7;15367773;0;12178991
3973190;1;6125259;0;12179192
3973191;2;9596590;0;12179192
3973192;3;14407634;0;12179192
3933998;1;11579642;0;12136763
3973193;4;13252455;0;12179192
3973194;5;10658512;0;12179192
3973195;6;7229792;0;12179192
3973196;7;2845892;0;12179192
3955859;1;15;0;12163871
3961807;1;9392285;0;12171171
3961808;2;11725917;0;12171171
3961809;3;7920610;0;12171171
3961810;4;14886251;0;12171171
3956124;3;10658512;0;12164055
3957978;1;7424803;0;12166229
3964343;1;2084555;0;12173279
3964344;2;16777062;0;12173279
3982059;1;9075037;0;12182966
3982060;2;10658512;0;12182966
3982061;3;16711202;0;12182966
3982062;4;12805317;0;12182966
3982063;5;6125259;0;12182966
3966208;1;12344664;0;12174652
3964345;3;16307560;0;12173279
3966209;2;16733001;0;12174652
3966210;3;15605837;0;12174652
3966211;4;16443317;0;12174652
3964346;4;14592648;0;12173279
3964347;5;15585692;0;12173279
3964348;6;13320532;0;12173279
3964349;7;13453900;0;12173279
3966212;5;7619272;0;12174652
3966233;1;15702186;0;12174656
3966234;2;10145515;0;12174656
3964113;1;13473141;0;12173289
3964453;1;6125259;0;12173415
3964454;2;14521461;0;12173415
3964114;2;7084624;0;12173289
3964115;3;3838054;0;12173289
3964455;3;12805317;0;12173415
3970129;1;16739914;0;12178112
3964456;4;15715768;0;12173415
3970130;2;2061822;0;12178112
3970135;1;16722731;0;12178114
3966235;3;15585692;0;12174656
3979728;1;1540205;0;12181200
3979729;2;1615797;0;12181200
3979730;3;13565725;0;12181200
3964401;1;15189655;0;12173324
3966236;4;16756290;0;12174656
3966237;5;7855591;0;12174656
3964402;2;16755404;0;12173324
3979731;4;10840399;0;12181200
3971833;1;16604755;0;12178199
3964218;3;16733001;0;12173309
3971834;2;2061822;0;12178199
3971835;3;16774223;0;12178199
3964216;1;1540205;0;12173309
3964217;2;7885225;0;12173309
3964219;4;16636781;0;12173309
3964220;5;16147631;0;12173309
3971836;4;1540205;0;12178199
3970136;2;7619272;0;12178114
3970137;3;1540205;0;12178114
3966250;1;2845892;0;12174659
3966251;2;11725917;0;12174659
3966252;3;16730320;0;12174659
3979239;1;1540205;0;12181043
3979240;2;1879160;0;12181043
3979241;3;10145515;0;12181043
3979242;4;9935530;0;12181043
3979243;5;14060121;0;12181043
3979244;6;16760200;0;12181043
3971381;1;7855591;0;12178547
3971382;2;13473141;0;12178547
3971383;3;13485506;0;12178547
3971384;4;7453816;0;12178547
3971837;5;2084555;0;12178199
3971838;6;7424803;0;12178199
3972793;1;16760025;0;12179052
3972794;2;16764744;0;12179052
3972795;3;891066;0;12179052
3972796;4;1668306;0;12179052
3972797;5;15367773;0;12179052
3972798;6;12344664;0;12179052
3972799;7;14521461;0;12179052
3973024;6;16574595;0;12179166
3973160;1;16777062;0;12179188
3973161;2;11725917;0;12179188
3973162;3;16751530;0;12179188
3965050;4;9596590;0;12173830
3965051;1;16733001;0;12173830
3973163;4;16636341;0;12179188
3970138;4;16751530;0;12178114
3979245;10;16739914;0;12181043
3965053;3;12344664;0;12173830
3979246;11;11581382;0;12181043
3979247;12;16777090;0;12181043
3965052;2;15715768;0;12173830
3971937;1;16753780;0;12178697
3971938;2;14572931;0;12178697
3971939;3;1878473;0;12178697
3970377;1;15132311;0;12178172
3970378;1;15132311;0;12178173
3970427;15;11822925;0;12178189
3972001;1;2084555;0;12178722
3972002;2;7885225;0;12178722
3972003;3;16755404;0;12178722
3972004;4;3193487;0;12178722
3972005;5;1889186;0;12178722
3972006;6;11331054;0;12178722
3972007;7;16756290;0;12178722
3972008;8;11068576;0;12178722
3972009;9;9323909;0;12178722
3972010;10;8890731;0;12178722
3972011;11;10453360;0;12178722
3979248;13;65280;0;12181043
3979249;14;10453360;0;12181043
3979250;15;12805317;0;12181043
3973214;8;1944790;0;12179194
3979897;1;11202769;0;12181267
3965259;1;13121626;0;12173930
3965260;2;2845892;0;12173930
3965261;3;10453360;0;12173930
3965262;4;16482045;0;12173930
3965263;5;16612462;0;12173930
3979898;2;15702186;0;12181267
3974141;1;14145356;0;12179336
3974142;2;16741119;0;12179336
3974143;3;10799856;0;12179336
3974144;4;7385191;0;12179336
3979917;1;10016213;0;12181272
3979918;2;13027069;0;12181272
3979919;3;11069608;0;12181272
3963353;1;1139892;0;12172369
3963354;2;16753780;0;12172369
3974145;5;7424803;0;12179336
3974146;6;9802124;0;12179336
3974147;7;16561365;0;12179336
3979922;1;7885225;0;12181274
3979923;2;9802124;0;12181274
3979927;1;16550316;0;12181276
3979928;2;1944790;0;12181276
3979929;3;2845892;0;12181276
3979930;4;16752777;0;12181276
3979931;5;1409144;0;12181276
3965480;1;12236908;0;12174019
3965481;2;1722486;0;12174019
3965482;3;6724044;0;12174019
3965483;4;16730320;0;12174019
3965396;5;8508114;0;12174011
3965397;4;11711217;0;12174011
3965398;1;16236279;0;12174011
3965399;2;16436428;0;12174011
3977972;1;16224167;0;12180573
3961459;1;16363513;0;12170952
3961460;2;16760200;0;12170952
3982396;4;16426860;0;12183024
3982397;5;16745027;0;12183024
3969596;1;13485506;0;12177791
3958793;1;6125259;0;12167369
3977973;2;16666330;0;12180573
3977974;3;15605837;0;12180573
3977975;4;14521461;0;12180573
3958794;2;16722731;0;12167369
3958795;3;11725917;0;12167369
3958796;4;7920610;0;12167369
3977976;5;7920610;0;12180573
3977977;6;13565725;0;12180573
3977978;7;10658512;0;12180573
3977979;8;12929932;0;12180573
3979076;1;1540205;0;12181007
3979077;2;1879160;0;12181007
3979078;3;10145515;0;12181007
3979079;4;9935530;0;12181007
3979080;5;14060121;0;12181007
3979081;6;16760200;0;12181007
3979082;11;4724221;0;12181007
3979083;10;7343188;0;12181007
3979084;15;14501010;0;12181007
3979085;12;1264071;0;12181007
3979086;13;10156484;0;12181007
3979087;14;16730476;0;12181007
3969597;2;16550316;0;12177791
3960073;1;16739914;0;12168969
3960074;2;2061822;0;12168969
3979492;1;16730476;0;12181100
3979493;2;1540205;0;12181100
3979494;3;10145515;0;12181100
3979495;4;7229792;0;12181100
3979496;5;2061822;0;12181100
3979597;1;16764744;0;12181163
3982398;6;1722486;0;12183024
3982399;7;13565725;0;12183024
3979598;2;2061822;0;12181163
3979599;3;16722731;0;12181163
