ID;PATH_VERSION_ID;STOP_ID;ZONE_ID
66040;4005901;596;2
66041;4005901;598;2
66042;4005901;600;2
67822;4002361;333;2
70421;1025759;1300;2
70422;1025759;1867;2
70423;1025759;979;2
70424;1025759;993;2
70425;1025759;2208;2
70426;1025759;2216;2
70427;1025759;1907;2
70428;1025759;1909;2
70429;1025759;1894;2
70430;1025759;1892;2
70431;1025759;1889;2
70432;1025759;1158;2
70433;1025759;1160;2
70434;1025759;1166;2
70435;1025759;1164;2
70436;1025759;1162;2
70437;1025759;751;2
70438;1025759;749;2
70439;1025759;747;2
70440;1025759;744;2
70441;1025759;735;2
70442;1025759;734;2
70443;1025759;732;2
70444;1025759;730;2
70445;1025759;728;2
70446;1025759;2052;2
63586;4007020;335;2
63587;4007020;2164;2
63588;4007020;2166;2
63589;4007020;2168;2
63590;4007020;1264;2
63591;4007020;1260;2
63592;4007020;2176;2
63593;4007020;2180;2
63594;4007020;2184;2
63595;4007020;2195;2
70447;1025759;2050;2
70448;1025759;2049;2
70449;1025759;2044;2
70450;1025759;2039;2
70451;1025759;2045;2
70452;1025759;1025;2
70453;1025759;1038;2
70454;1025759;1042;2
70455;1025759;1032;2
63596;4007020;2193;2
63597;4007020;2190;2
63598;4007020;1271;2
63599;4007020;1273;2
63600;4007020;1269;2
63601;4007020;1286;2
63602;4007020;904;2
63603;4007020;902;2
63604;4007020;724;2
63605;4007020;722;1
63606;4007020;722;2
66043;4005901;584;2
66044;4005901;582;2
66045;4005901;53;2
66046;4005901;55;2
66061;4003801;1475;2
66062;4003801;1477;2
66063;4003801;1476;2
66064;4003801;1479;2
66065;4003801;1470;2
66066;4003801;1494;2
66067;4003801;1496;2
66068;4003801;1492;2
66069;4003801;1484;2
66070;4003801;1488;2
66071;4003801;1486;2
63607;4007020;720;1
63608;4007020;720;2
63609;4007020;718;1
63610;4007020;718;2
63611;4007020;2156;1
63612;4007020;2156;2
63613;4007020;2159;1
63614;4007020;2159;2
66072;4003801;1443;2
66073;4003801;1441;2
66074;4003801;1437;2
66075;4003801;1435;2
66076;4003801;1459;2
66077;4003801;1422;2
66078;4003801;1425;2
66079;4003801;1452;2
66080;4003801;1424;2
66081;4003801;1457;2
66082;4003801;1444;2
66083;4003801;1442;2
66084;4003801;491;2
66085;4003801;489;2
66086;4003801;490;2
66087;4003801;513;2
66088;4003801;506;2
66089;4003801;486;2
66090;4003801;502;2
66091;4003801;484;2
66092;4003801;141;2
66093;4003801;137;2
66094;4003801;135;2
66095;4003801;176;2
66096;4003801;1085;2
66097;4003801;1087;2
66098;4003801;1994;2
66099;4003801;1102;2
66100;4003801;1099;2
66101;4003800;1099;2
66102;4003800;1101;2
66103;4003800;1991;2
66104;4003800;1093;2
66105;4003800;1084;2
66106;4003800;175;2
66107;4003800;165;2
66108;4003800;140;2
66109;4003800;145;2
66110;4003800;483;2
66111;4003800;501;2
66112;4003800;485;2
66113;4003800;505;2
66114;4003800;514;2
66115;4003800;512;2
66116;4003800;4000692;2
66117;4003800;492;2
66118;4003800;1445;2
66119;4003800;1447;2
66120;4003800;1455;2
66121;4003800;1458;2
66122;4003800;1428;2
66021;4005900;54;2
66022;4005900;52;2
50382;4002005;2124;2
50383;4002005;2127;2
50384;4002005;1852;2
50385;4002005;1842;2
50386;4002005;1861;2
50387;4002005;2073;2
50388;4002005;1347;2
50389;4002005;1207;2
50390;4002005;1194;2
50391;4002005;1644;2
50392;4002005;1217;2
50393;4002005;1219;2
50394;4002005;40;2
50395;4002005;1237;2
50396;4002005;350;2
50397;4002005;340;2
50398;4002005;308;2
50399;4002005;306;2
50400;4002005;310;2
50401;4002005;312;2
50402;4002005;596;2
50403;4002005;598;2
50404;4002005;600;2
50405;4002005;590;2
50406;4002005;55;2
50407;4002005;64;2
50408;4002005;66;2
50409;4002005;65;2
50410;4002005;538;2
50411;4002005;522;2
50412;4002005;521;2
50413;4002005;520;2
50414;4002005;536;2
50415;4002005;413;2
50416;4002005;525;2
50417;4002005;527;2
50418;4002005;523;2
63890;1024747;306;2
63891;1024747;314;2
63892;1024747;305;2
66023;4005900;581;2
66024;4005900;583;2
66025;4005900;592;2
66026;4005900;597;2
66027;4005900;595;2
66028;4005900;311;2
66029;4005900;315;2
66030;4005900;317;2
66031;4005900;347;2
66032;4005900;331;2
66033;4005900;330;2
66123;4003800;1451;2
40341;1026106;1770;2
40342;1026106;1756;2
40343;1026106;1773;2
40344;1026106;1775;2
40345;1026106;1785;2
40346;1026106;1761;2
40347;1026106;387;2
40348;1026106;392;2
40349;1026106;390;2
40350;1026106;398;2
40351;1026106;370;2
40352;1026106;368;2
40353;1026106;366;2
40354;1026106;1712;2
40355;1026106;1710;2
40356;1026106;1703;2
40357;1026106;1691;2
40358;1026106;1917;2
40359;1026106;1915;2
40360;1026106;2041;2
40361;1026106;2043;2
40362;1026106;2054;2
40363;1026106;2051;2
40364;1026106;2053;2
40365;1026106;727;2
40366;1026106;729;2
40367;1026106;731;2
32815;4002003;543;2
32816;4002003;528;2
46521;4005121;1858;2
46522;4005121;85;2
46541;4005120;84;2
46542;4005120;1858;2
46543;1023570;84;2
46544;1023570;1855;2
46545;1023570;1830;2
46550;4005081;85;2
46551;4005081;1367;2
46552;4005081;658;2
46553;4003824;1865;2
46554;4003824;755;2
46555;4003824;86;2
46556;4003824;84;2
47518;1024727;1277;2
47519;1024727;1275;2
47520;1024727;571;2
47521;1024727;573;2
47522;1024727;575;2
47523;1024727;2175;2
47524;1024727;1258;2
47525;1024727;1253;2
47526;1024727;1254;2
47527;1024727;589;2
32817;4002003;526;2
32818;4002003;544;2
32819;4002003;535;2
32820;4002003;519;2
32821;4002003;418;2
32822;4002003;524;2
32823;4002003;537;2
32824;4002003;542;2
32825;4002003;63;2
32826;4002003;67;2
32827;4002003;56;2
32828;4002003;54;2
32829;4002003;591;2
32830;4002003;592;2
32831;4002003;595;2
32832;4002003;311;2
32833;4002003;315;2
32834;4002003;317;2
32835;4002003;347;2
32836;4002003;328;2
32837;4002003;1234;2
32838;4002003;39;2
32839;4002003;1218;2
32840;4002003;1216;2
32841;4002003;1643;2
43361;4003501;4000116;2
43362;4003501;4000115;2
47528;1024727;586;2
47529;1024727;53;2
47530;1024727;516;2
47531;1024727;518;2
47532;1024727;537;2
47533;1024727;542;2
47534;1024727;65;2
47535;1024727;1000;2
47536;1024727;998;2
47537;1024727;1980;2
47538;1024727;2007;2
47539;1024727;1090;2
47540;1024727;162;2
47541;1024727;1087;2
47542;1024727;1089;2
47543;1024727;186;2
47544;1024727;188;2
47545;1024727;171;2
47546;1024727;173;2
47547;1024727;165;2
47548;1024727;140;2
47549;1024727;144;2
47550;1024727;2391;2
47551;1024727;500;2
47552;1024727;669;2
47553;1024727;677;2
47554;1024727;671;2
47555;1024727;703;2
66961;4005200;2431;2
66962;4005200;2431;2
66963;4005200;2431;2
66964;4005200;2431;2
32842;4002003;1195;2
32843;4002003;1211;2
32844;4002003;1362;2
32845;4002003;2072;2
32846;4002003;1864;2
32847;4002003;1843;2
32848;4002003;1859;2
32849;4002003;2126;2
32850;4002003;2125;2
32851;4002003;1618;2
47556;1024727;694;2
47557;1024727;696;2
47558;1024727;698;2
47559;1024727;699;2
43363;4003500;4000115;2
43364;4003500;4000116;2
43381;1025393;1927;2
43382;1025393;370;2
55041;1024789;2076;2
55042;1024789;1225;2
55043;1024789;2176;2
55044;1024789;72;2
55045;1024789;680;2
67041;64583;1333;2
67042;64583;1331;2
67043;64583;1633;2
67044;64583;292;2
67045;64583;294;2
67046;64583;2214;2
67047;64583;2217;2
67048;64583;2219;2
67049;64583;994;2
67050;64583;1007;2
71011;1024993;1173;2
71012;1024993;1175;2
71013;1024993;1183;2
71014;1024993;2049;2
71015;1024993;2044;2
71016;1024993;1935;2
71017;1024993;1933;2
71018;1024993;1931;2
71019;1024993;727;2
71020;1024993;729;2
71021;1024993;731;2
71022;1024993;733;2
68141;4007300;2102;2
68142;4007300;1478;2
68143;4007300;1641;2
68144;4007300;2531;2
68145;4007300;755;2
68146;4007300;753;2
68147;4007300;987;2
65228;4004681;4000493;2
65229;4004681;4000493;2
65230;4004681;4000493;2
65231;4004681;4000493;2
65232;4004681;4000493;2
65233;4004681;4000493;2
71023;1024993;743;2
71024;1024993;738;2
71025;1024993;740;2
65234;4004681;4000493;2
65235;4004681;4000493;2
65236;4004681;740;2
65237;4004681;4000493;2
65238;4004681;4000493;2
71026;1024993;747;2
71027;1024993;2281;2
71028;1024993;1678;2
71029;1024993;1680;2
71030;1024993;1682;2
71031;1024993;1684;2
71032;1024993;133;2
71033;1024993;51;2
71034;1024993;246;2
71035;1024993;1370;2
71036;1024993;1368;2
71037;1024993;607;2
71038;1024993;608;2
71039;1024993;475;2
71040;1024993;473;2
71041;1024993;471;2
71042;1024993;816;2
72500;4006040;4001097;2
72501;4006040;4001098;2
68148;4007300;969;2
68149;4007300;971;2
68150;4007300;973;2
68151;4007300;2087;2
72502;4006040;2033;2
72503;4006040;2034;2
72504;4006040;2025;2
72505;4006040;2026;2
72506;4006040;4001092;2
72507;4007621;63;2
72508;4007621;65;2
72509;4007621;1000;2
72510;4007621;998;2
72511;4007621;1981;2
72512;4007621;1004;2
72513;4007621;1002;2
72514;4007621;4000172;2
72515;4007621;1967;2
72516;4007621;1954;2
72517;4007621;1952;2
72518;4007621;1527;2
72519;4007621;1529;2
72520;4007621;1531;2
72521;4007621;1068;2
72522;4007621;1070;2
72523;4007621;4001812;2
72524;4007621;4002532;2
72525;4007260;4002052;2
72526;4007260;4002072;2
72527;4007260;4002073;2
65239;4004681;4000493;2
65240;4004681;4000493;2
65241;4004681;4000493;2
65242;4004681;4000493;2
65243;4004681;4000493;2
65244;4004681;4000493;2
65261;4006880;1397;2
65262;4006880;1395;2
65263;4006880;1313;2
65264;4006880;1306;2
65265;4006880;1311;2
65266;4006880;1315;2
65267;4006880;1319;2
65268;4006880;506;2
65269;4006880;486;2
65270;4006880;502;2
65271;4006880;484;2
65272;4006880;141;2
65273;4006880;137;2
65274;4006880;135;2
65275;4006880;182;2
65276;4006880;180;2
65277;4006880;178;2
65278;4006880;641;2
65279;4006880;639;2
65280;4006880;637;2
72528;4007260;4002112;2
72529;4007260;4002113;2
50745;1024707;1617;2
50746;1024707;1562;2
50747;1024707;1564;2
50748;1024707;361;2
50749;1024707;337;2
65281;4006880;193;2
65282;4006880;202;2
65283;4006880;199;2
65284;4006880;2331;2
65285;4006880;1111;1
65286;4006880;1106;1
65287;4006880;4000312;1
65288;4006860;1397;2
65289;4006860;1395;2
65290;4006860;1313;2
65291;4006860;1306;2
65292;4006860;1311;2
65293;4006860;1315;2
65294;4006860;1319;2
65295;4006860;506;2
65296;4006860;486;2
65297;4006860;502;2
65298;4006860;484;2
65299;4006860;141;2
65300;4006860;137;2
65301;4006860;135;2
65302;4006860;182;2
65303;4006860;180;2
65304;4006860;178;2
65305;4006860;641;2
65306;4006860;639;2
65307;4006860;637;2
65308;4006860;193;2
72530;4007260;1540;2
72531;4007260;1511;2
72532;4007260;4002132;2
72533;4007260;4002133;2
72534;4007260;1529;2
72535;4007260;1531;2
72536;4007260;1068;2
65309;4006860;202;2
65310;4006860;199;2
65311;4006860;2331;2
65312;4006860;1111;1
65313;4006860;1106;1
65314;4006860;4000312;1
72537;4007260;1070;2
72538;4007260;4002152;2
72539;4007260;1069;2
72540;4007260;1060;2
72541;4007260;1081;2
72542;4007260;1079;2
72543;4007261;1080;2
72544;4007261;1066;2
72545;4007261;1077;2
50750;1024707;1605;2
50751;1024707;1598;2
50752;1024707;1609;2
50753;1024707;1959;2
50754;1024707;1960;2
50755;1024707;1834;2
50756;1024707;1818;2
50757;1024707;1820;2
50758;1024707;1821;2
50759;1024707;1826;2
50760;1024707;1836;2
54675;1024688;458;42
54676;1024688;459;42
54677;1024688;462;42
54678;1024688;1781;42
54679;1024688;1783;43
54680;1024688;1785;43
54681;1024688;1764;43
72546;4007261;1070;2
72547;4007261;4002152;2
72548;4007261;1069;2
72549;4007261;1075;2
54682;1024688;1757;2
54683;1024688;1756;2
54684;1024688;1056;2
54685;1024688;1048;2
54686;1024688;1050;2
54687;1024688;4000051;2
54688;1024688;1052;2
54689;1024688;1030;2
54690;1024688;1009;2
54691;1024688;1011;2
54692;1024688;4000413;2
54693;1024688;4000414;2
54694;1024688;430;2
72550;4007261;1067;2
72551;4007261;1532;2
72552;4007261;1530;2
72553;4007261;1521;2
72554;4007261;1950;2
72555;4007261;1968;2
72556;4007261;4002153;2
72557;4007261;4002154;2
72558;4007261;4002172;2
72559;4007261;4002173;2
72560;4007261;4002052;2
54695;1024688;428;2
54696;1024688;426;2
54697;1024688;432;2
54698;1024688;1903;2
54699;1024688;1901;2
54700;1024688;1880;2
54701;1024688;2207;2
54702;1024688;2209;2
54703;1024688;994;2
54704;1024688;982;2
54705;1024688;1870;2
54706;1024688;1868;2
54707;1024688;1295;2
54708;1024688;1349;2
54709;1024688;1207;2
54710;1024688;1194;2
54711;1024688;1644;2
54712;1024688;1217;2
54713;1024688;1219;2
54714;1024688;40;2
54715;1024688;1235;2
54716;1024688;2162;2
54717;1024688;1251;2
54718;1024688;2176;2
54719;1024688;2180;2
54720;1024688;2178;2
54721;1024688;553;2
54722;1024688;564;2
54723;1024688;562;2
54724;1024688;548;2
54725;1024688;411;2
54726;1024688;414;2
75561;1025093;2101;2
75562;1025093;1478;2
75563;1025093;1500;2
75564;1025093;1502;2
75565;1025093;1543;2
75566;1025093;1615;2
75567;1025093;1562;2
75568;1025093;1556;2
75569;1025093;319;2
75570;1025093;326;2
75571;1025093;1535;2
75572;1025093;1510;2
75573;1025093;1521;2
75574;1025093;1950;2
75575;1025093;1968;2
65061;4005000;800;1
65062;4005000;800;2
65063;4005000;802;1
65064;4005000;802;2
65065;4005000;804;1
65066;4005000;804;2
65067;4005000;271;2
65068;4005000;269;2
65069;4005000;267;2
65070;4005000;1469;2
65071;4005000;1471;2
65072;4005000;1473;2
65073;4005000;1477;2
65074;4005000;1480;2
65075;4005000;1482;2
65076;4005000;259;2
65077;4005000;1488;2
65078;4005000;4000552;2
65079;4005000;1484;2
65080;4005000;255;2
65081;4005000;260;2
65082;4005000;1440;2
75585;4001521;1006;2
75586;4001521;969;2
75587;4001521;971;2
75588;4001521;973;2
75589;4001521;2098;2
75590;4001521;2095;2
75591;4001521;2093;2
75592;4001521;2087;2
75593;4001521;2101;2
75594;4001521;1478;2
75595;4001521;1500;2
75596;4001521;1502;2
75597;4001521;1543;2
75598;4001521;1615;2
75599;4001521;1562;2
75600;4001521;1556;2
75601;4001521;319;2
75602;4001521;364;2
75603;4001523;364;2
75604;4001523;348;2
75605;4001523;313;2
75606;4001523;1555;2
75607;4001523;1561;2
75608;4001523;1616;2
75609;4001523;1542;2
75610;4001523;1501;2
75611;4001523;1489;2
75612;4001523;2086;2
75613;4001523;2088;2
75614;4001523;2097;2
75615;4001523;2099;2
75616;4001523;2100;2
70;12273;649;2
71;12273;651;2
72;12273;655;2
73;12273;657;2
74;12273;662;2
75;12273;1364;2
76;12273;2096;2
75617;4001523;992;2
44641;4004500;358;2
44642;4004500;1592;2
44643;4004500;1596;2
44644;4004500;1604;2
44645;4004500;1571;2
65083;4005000;1468;2
65084;4005000;1416;2
65085;4005000;1414;2
65086;4005000;1412;2
65087;4005000;1390;2
65088;4005000;1385;2
65089;4005000;1383;2
65090;4005000;1373;2
65091;4005000;233;2
44646;4004500;1569;2
44647;4004500;1567;2
44648;4004500;1646;2
44649;4004500;1225;2
44650;4004500;1223;2
44651;4004500;1221;2
44652;4004500;50;2
44653;4004500;48;2
44654;4004500;46;2
101;12463;348;2
102;12463;379;2
103;12463;726;1
104;12463;922;1
105;12463;1949;2
106;12463;1967;1
107;12638;164;2
108;12638;178;2
109;12638;184;2
110;12638;637;2
111;12638;639;2
112;12638;641;2
113;12638;2391;2
114;12639;164;2
115;12639;177;2
116;12639;185;2
117;12639;636;2
118;12639;638;2
119;12639;640;2
44655;4004500;2147;2
44656;4004500;338;2
40521;4000321;1007;2
40522;4000321;969;2
40523;4000321;971;2
40524;4000321;1005;2
40525;4000321;2218;2
40526;4000321;2213;2
40527;4000321;2215;2
40528;4000321;293;2
65092;4005000;239;2
75576;1025093;1823;2
75577;1025093;2130;2
67641;1024813;333;2
67642;1024813;328;2
67643;1024813;1234;2
67644;1024813;39;2
67645;1024813;1218;2
67646;1024813;1216;2
67647;1024813;1643;2
67648;1024813;1195;2
67649;1024813;1211;2
67650;1024813;1347;2
70261;4004020;2073;2
70262;4004020;1359;2
70263;4004020;1208;2
70264;4004020;1206;2
65093;4005000;240;2
65094;4005000;1687;2
65095;4005000;222;2
65096;4005000;224;2
40529;4000321;291;2
44657;4004500;350;2
44658;4004500;335;2
44659;4004500;2164;2
44660;4004500;2166;2
44661;4004500;2168;2
44662;4004500;1264;2
44663;4004500;1260;2
44664;4004500;2176;2
44665;4004500;2174;2
44666;4004500;588;2
44667;4004500;560;2
44668;4004500;558;2
70265;4004020;2220;2
70266;4004020;1647;2
70267;4004020;1231;2
70268;4004020;1225;2
70269;4004020;1227;2
70270;4004020;9;2
70271;4004020;6;2
70272;4004020;15;2
70273;4004020;13;2
70274;4004020;11;2
70275;4004020;1855;2
70276;4004020;1853;2
70277;4004020;1850;2
70278;4004020;1814;2
70279;4004020;1831;2
70280;4004020;1816;2
70281;4004020;1825;2
70282;4004020;1817;2
70283;4004020;1815;2
44669;4004500;530;2
44670;4004500;528;2
44671;4004500;526;2
44672;4004500;416;2
44673;4004500;411;2
44674;4004500;415;2
70284;4004020;1835;2
70285;4004020;1961;2
70286;4004020;1958;2
70287;4004020;1608;2
70288;4004020;1597;2
70289;4004020;360;2
70290;4004020;362;2
70291;4004020;1563;2
70292;4004020;1565;2
70293;4004020;1617;2
75618;4001523;972;2
75619;4001523;1005;2
72626;4004401;2109;2
72627;4004401;2080;2
72628;4004401;2078;2
72629;4004401;1623;2
72630;4004401;4000996;2
72631;4004401;1625;2
72632;4004401;1621;2
72633;4004401;1630;2
72634;4004401;1330;2
72635;4004401;1338;2
72636;4004401;1248;2
72637;4006701;990;2
72638;4006701;996;2
65097;4005000;1671;2
65098;4005000;1676;2
65099;4005000;1135;2
65100;4005000;1134;2
40530;4000321;1634;2
40531;4000321;1630;2
40532;4000321;1330;2
40533;4000321;1332;2
40534;4000321;1335;2
40535;4000321;1339;2
40536;4000321;1551;2
40537;4000321;1538;2
40538;4000321;1615;2
40539;4000321;1562;2
40540;4000321;1564;2
40541;4000321;361;2
40542;4000321;337;2
40543;4000321;1605;2
40544;4000321;1596;2
40545;4000321;1604;2
40546;4000321;1571;2
40547;4000321;1569;2
40548;4000321;1567;2
40549;4000321;1646;2
40550;4000321;1231;2
40551;4000321;1233;2
40552;4000321;1643;2
40553;4000321;1195;2
40554;4000321;1196;2
65101;4005000;1244;2
72639;4006701;752;2
72640;4006701;754;2
72641;4006701;2107;2
72642;4006701;2109;2
72643;4006701;2080;2
72644;4006701;2078;2
72645;4006701;1623;2
72646;4006701;4000996;2
72647;4006701;1625;2
75578;1025093;2128;2
75579;1025093;2136;2
75580;1025093;2140;2
75581;1025093;2134;2
75582;1025093;2132;2
75583;1025093;1242;2
259;76850;383;2
260;76850;477;2
261;76850;479;2
262;76850;481;2
263;76850;485;2
264;76850;494;2
265;76850;497;2
266;76850;498;2
267;76850;546;2
268;76850;619;2
269;76850;621;2
270;76850;631;2
271;76850;672;2
272;76850;674;2
273;76850;684;2
274;76850;686;2
275;76850;693;2
276;76850;695;2
277;76850;697;2
278;76850;699;2
279;76850;704;2
280;76850;766;2
281;76850;772;2
282;76850;774;2
283;76850;806;2
284;76850;808;2
285;76850;824;2
286;76854;320;2
287;76854;476;2
288;76854;478;2
289;76854;480;2
290;76854;486;2
291;76854;493;2
292;76854;495;2
293;76854;496;2
294;76854;545;2
295;76854;620;2
296;76854;622;2
297;76854;630;2
298;76854;671;2
299;76854;677;2
300;76854;683;2
301;76854;685;2
302;76854;694;2
303;76854;696;2
304;76854;698;2
305;76854;699;2
306;76854;703;2
307;76854;765;2
308;76854;769;2
309;76854;771;2
310;76854;805;2
311;76854;815;2
312;76854;825;2
75584;1025093;1238;2
75620;4001523;994;2
75621;4001523;1006;2
76385;4005840;735;2
76386;4005840;734;2
76387;4005840;732;2
76388;4005840;730;2
76389;4005840;728;2
65102;4005000;1243;2
65103;4005000;1344;2
76390;4005840;2052;2
76391;4005840;2050;2
76392;4005840;2049;2
76393;4005840;2044;2
70401;1024873;2028;2
70402;1024873;1143;2
70403;1024873;770;2
70404;1024873;2154;2
70405;1024873;2171;2
70406;1024874;2171;2
70407;1024874;2145;2
70408;1024874;768;2
74981;4005180;1865;2
74982;4005180;1863;2
74983;4005180;665;2
74984;4005180;664;2
74595;4000723;65;2
74596;4000723;521;2
74597;4000723;517;2
74598;4000723;515;2
74599;4000723;52;2
74600;4000723;585;2
74601;4000723;1255;2
74602;4000723;1252;2
74603;4000723;2182;2
74604;4000723;576;2
74605;4000723;574;2
74606;4000723;572;2
74607;4000723;1274;2
74608;4000723;1277;2
74621;4005820;1386;2
74622;4005820;1395;2
74623;4005820;1313;2
74624;4005820;1306;2
74625;4005820;1311;2
74626;4005820;1308;2
74627;4005820;1305;2
74628;4005820;1322;2
74629;4005820;1324;2
74630;4005820;1326;2
74631;4005820;2472;2
35702;4000721;65;2
35703;4000721;521;2
35704;4000721;517;2
35705;4000721;515;2
35706;4000721;52;2
74632;4005820;1461;2
74633;4005820;1452;2
74634;4005820;1454;2
408;1022839;326;2
409;1022839;378;2
410;1022839;384;2
411;1022839;718;1
412;1022839;720;1
413;1022839;863;2
414;1022839;1948;2
415;1022839;1966;2
416;1022839;2156;1
417;1022839;2159;1
418;1022839;2441;1
419;1022840;348;2
420;1022840;379;2
421;1022840;384;2
422;1022840;717;1
423;1022840;719;1
424;1022840;721;1
425;1022840;723;2
426;1022840;1949;2
427;1022840;1967;2
428;1022840;2157;1
429;1022840;2158;1
74635;4005820;1457;2
74636;4005820;4001752;2
74637;4005820;1444;2
74638;4005820;1442;2
74639;4005820;491;2
74640;4005820;4000693;2
74641;4005820;4000801;2
74642;4005820;499;2
74643;4005820;2381;2
74644;4005820;4000798;2
74661;4005821;4000798;2
74662;4005821;2391;2
74663;4005821;500;2
74664;4005821;4000802;2
74665;4005821;4000800;2
74666;4005821;492;2
74667;4005821;1445;2
74668;4005821;1447;2
74669;4005821;1455;2
74670;4005821;1462;2
74671;4005821;1453;2
74672;4005821;1451;2
70409;1024874;1125;2
70410;1024874;2028;2
70411;1024875;1143;2
70412;1024875;770;2
70413;1024875;2154;2
70414;1024875;2171;2
70581;4007540;1239;2
70582;4007540;1239;2
70583;4007540;329;2
70584;4007540;350;2
70585;4007540;349;2
74673;4005821;1460;2
74674;4005821;2473;2
74675;4005821;1328;2
70586;4007540;4002332;2
70587;4007540;4002334;2
70588;4007540;65;2
70589;4007540;1000;2
70590;4007540;998;2
70591;4007540;1981;2
70592;4007540;1971;2
70593;4007540;1004;2
70594;4007540;1002;2
70595;4007540;300;2
70596;4007540;298;2
70597;4007540;296;2
70598;4007540;346;2
70599;4007540;331;2
35707;4000721;585;2
35708;4000721;1255;2
35709;4000721;1252;2
35710;4000721;1261;2
35711;12666;1258;2
35712;12666;1253;2
35713;12666;1254;2
35714;12666;589;2
35715;12666;586;2
35716;12666;53;2
35717;12666;516;2
35718;12666;518;2
35719;12666;522;2
35720;12666;542;2
35721;12666;65;2
70600;4007540;328;2
70601;4007540;1234;2
70602;4007540;1235;2
70603;4007540;1239;2
70604;4007540;1239;2
71661;4006180;333;2
71662;4006180;336;2
71663;4006180;345;2
71664;4006180;295;2
71665;4006180;297;2
71666;4006180;299;2
71667;4006180;1001;2
71668;4006180;1003;2
71669;4006180;1980;2
71670;4006180;1979;2
71671;4006180;2010;2
71672;4006180;2018;2
71673;4006180;2016;2
71674;4006180;2001;2
71675;4006180;2003;2
71676;4006180;1090;2
71677;4006180;162;2
71678;4006180;1082;2
71679;4006180;1084;2
71680;4006180;175;2
71681;4006180;182;2
71682;4006180;180;2
71683;4006180;178;2
71684;4006180;641;2
71685;4006180;639;2
71686;4006180;637;2
71687;4006180;2521;2
71688;4006180;677;2
71689;4006180;673;2
71690;1025177;333;2
71691;1025177;336;2
71692;1025177;345;2
71693;1025177;295;2
71694;1025177;297;2
71695;1025177;299;2
71696;1025177;1001;2
71697;1025177;1003;2
71698;1025177;1980;2
71699;1025177;1979;2
71700;1025177;2010;2
71701;1025177;2018;2
71702;1025177;2016;2
71703;1025177;2001;2
71704;1025177;2003;2
71705;1025177;1090;2
71706;1025177;162;2
71707;1025177;1082;2
71708;1025177;1084;2
71709;1025177;175;2
71710;1025177;182;2
48385;4005501;1767;2
48386;4005501;1203;2
48387;4005502;1203;2
48388;4005502;1767;2
71711;1025177;180;2
71712;1025177;178;2
71713;1025177;641;2
71714;1025177;639;2
71715;1025177;637;2
71716;1025177;2521;2
71717;1025177;677;2
47443;1024728;699;2
47444;1024728;697;2
47445;1024728;695;2
47446;1024728;693;2
47447;1024728;704;2
47448;1024728;674;2
47449;1024728;676;2
47450;1024728;494;2
47451;1024728;499;2
47452;1024728;2381;2
47453;1024728;137;2
47454;1024728;135;2
47455;1024728;174;2
47456;1024728;172;2
47457;1024728;189;2
47458;1024728;187;2
47459;1024728;1088;2
47460;1024728;1086;2
47461;1024728;1091;2
74676;4005821;1327;2
74677;4005821;1325;2
74678;4005821;1323;2
74679;4005821;1310;2
74680;4005821;1312;2
74681;4005821;1307;2
74682;4005821;1314;2
74683;4005821;1396;2
48521;76401;983;2
48522;76401;986;2
48523;76401;988;2
48524;76401;990;2
48525;76401;996;2
48526;76401;752;2
48527;76401;754;2
48528;76401;2107;2
48529;76401;2104;2
48530;76401;2102;2
48531;76401;1478;2
47462;1024728;2008;2
47463;1024728;1971;2
47464;1024728;997;2
47465;1024728;999;2
47466;1024728;541;2
47467;1024728;542;2
47468;1024728;65;2
47469;1024728;521;2
47470;1024728;517;2
47471;1024728;515;2
47472;1024728;52;2
35809;1024464;522;2
35810;1024464;521;2
35811;1024464;517;2
35812;1024464;515;2
35813;1024464;52;2
35814;1024464;585;2
35815;1024464;1255;2
35816;1024464;1252;2
35817;1024464;1261;2
35818;1024465;1258;2
35819;1024465;1253;2
35820;1024465;1254;2
35821;1024465;589;2
35822;1024465;586;2
35823;1024465;53;2
35824;1024465;516;2
35825;1024465;518;2
35826;1024465;522;2
48532;76401;1641;2
48533;76401;1639;2
48534;76401;1637;2
48535;76401;1839;2
48536;76401;1840;2
48537;76401;1862;2
48538;4004181;756;2
48539;4004181;2081;2
48540;4004181;2102;2
48541;4004181;1478;2
48542;4004181;1641;2
48543;4004181;1639;2
48544;4004181;1637;2
48545;4004181;1839;2
48546;4004181;1840;2
48547;4004181;1862;2
48721;1024729;1277;2
48722;1024729;1275;2
48723;1024729;571;2
48724;1024729;573;2
48725;1024729;575;2
48726;1024729;2175;2
48727;1024729;1258;2
48728;1024729;1253;2
48729;1024729;1254;2
48730;1024729;589;2
48731;1024729;586;2
48732;1024729;53;2
48733;1024729;516;2
48734;1024729;518;2
48735;1024729;537;2
48736;1024729;542;2
48737;1024729;65;2
48738;1024729;1000;2
48739;1024729;998;2
48740;1024729;1980;2
47473;1024728;585;2
47474;1024728;1255;2
47475;1024728;1252;2
47476;1024728;2182;2
47477;1024728;576;2
47478;1024728;574;2
47479;1024728;572;2
47480;1024728;1274;2
47481;1024728;1277;2
48741;1024729;2007;2
48742;1024729;1090;2
48743;1024729;162;2
48744;1024729;1087;2
48745;1024729;1089;2
74684;4005821;1385;2
74685;4005821;1386;2
46801;4005221;1539;2
46802;4005221;1953;2
46803;4005221;1958;2
