PATH_SEG_VERSION_ID;TRACK_ID;SETR_ORDER
4012826;1763;0
4012826;1764;1
4012826;1765;2
4012826;1766;3
4012826;2329;4
4012826;2330;5
4012826;4636;6
4012826;1769;7
4012826;1770;8
4012826;1771;9
4012826;819;10
4012826;820;11
4012827;2333;0
4012827;1914;1
4012827;1915;2
4012827;1916;3
4012827;2334;4
4012827;2335;5
4012827;2336;6
4012827;2337;7
4012828;2338;0
4012828;2339;1
4012828;2340;2
4012828;1897;3
4012828;1898;4
4012828;1899;5
4012828;2333;6
4012829;830;0
4012829;831;1
4012829;2341;2
4012829;2342;3
4012829;2343;4
4012829;2344;5
4012829;2345;6
4012829;1823;7
4012829;1824;8
4012829;4696;9
4012829;4697;10
4023109;2813;8
4023110;2812;0
4023110;104;1
4023110;105;2
4023110;106;3
4023110;107;4
4023110;108;5
4023110;109;6
4023110;2234;7
4023111;2235;0
4023111;2228;1
4028046;1661;0
4030750;4097;0
4030750;1097;1
4030750;1098;2
4030750;9957;3
4030750;6036;4
4030751;823;0
4030751;824;1
4030751;825;2
4030751;826;3
4030751;827;4
4018310;128;0
4014847;1665;4
4014848;1666;0
4014526;1432;0
4014526;1433;1
4014526;1434;2
4014526;1435;3
4014526;1436;4
4014526;2031;5
4014526;2032;6
4014527;1624;0
4017379;3179;0
4028047;1646;0
4028047;1647;1
4028047;1648;2
4028047;1649;3
4028048;1650;0
4028048;1559;1
4028048;1651;2
4028048;2912;3
4029670;892;5
4029670;893;6
4029670;894;7
4029670;2578;8
4029670;2579;9
4029671;2580;0
4030751;828;5
4030751;787;6
4030752;1940;0
4030752;1941;1
4030752;1942;2
4030752;1943;3
4030752;1944;4
4014527;1625;1
4014527;1626;2
4014527;513;3
4014527;514;4
4014527;515;5
4014527;516;6
4014528;2033;0
4014528;2034;1
4014528;2035;2
4014528;2036;3
4014528;2037;4
4014528;2038;5
4030752;1891;5
4030753;1892;0
4030753;4457;1
4030753;4458;2
4014849;1646;0
4014849;1647;1
4014849;1648;2
4014849;1649;3
4014850;1650;0
4012829;1826;11
4017375;3178;0
4017446;1412;0
4017446;1413;1
4017446;1414;2
4013010;682;0
4013010;683;1
4013010;684;2
4013010;685;3
4013010;686;4
4013010;687;5
4013011;688;0
4013011;508;1
4013012;225;0
4013012;226;1
4013013;227;0
4013013;228;1
4013013;229;2
4013013;230;3
4013013;710;4
